jaar	mean	p02.5	p50	p97.5	simulatienr	groep3n
1991	29.1837215803864	21.8126959180916	29.0921032521765	39.7652433767202	13	2
1991	41.5317479039551	29.8510099754876	41.3610813918531	59.1727586171099	13	3
1991	32.3005877088095	23.7792917572067	32.1951257923893	44.7170279950034	13	4
1991	31.2255171884719	22.6653251863196	31.1003921761947	44.0267175790221	14	2
1991	49.0253897598564	35.5174291227071	48.8261693262781	69.278266072773	14	3
1991	33.5999665108093	24.6014241501922	33.4826810934937	46.82947853496	14	4
1991	33.4944952173856	24.4375826023936	33.3679324733655	46.9236442976062	15	2
1991	43.3991497849726	31.1124860781397	43.2153462209664	62.0369413454925	15	3
1991	36.1851437429475	26.5263334404078	36.0524756718291	50.4203199120128	15	4
1991	31.8241848919469	23.3351009011406	31.7082163458018	44.3279856151336	16	2
1991	46.2919075882406	33.0406770909176	46.0886561042289	66.5224693943154	16	3
1991	29.7239914606076	22.1915492555792	29.6345299597739	40.5175143411074	16	4
1991	30.9058614594687	22.3603449345129	30.7814517606837	43.723151915617	17	2
1991	44.6738828587689	31.6289142223442	44.4648732902311	64.8233698925495	17	3
1991	34.6711580047084	25.7374632089516	34.5680180116908	47.5236894965418	17	4
1991	30.6282862297988	22.1210253533034	30.5061761580159	43.3972455651192	18	2
1991	41.7204224095999	29.1041492738457	41.5087821293777	61.5767227031883	18	3
1991	31.7475538969835	23.4485264332538	31.6453488464026	43.7965991867694	18	4
1991	37.3730347624139	27.5609689163772	37.2356756003758	51.7679955513992	19	2
1991	34.3423245419911	25.1672311429201	34.2195825986799	47.8442321180062	19	3
1991	42.8233494673975	31.0643960363001	42.6676381646765	60.2912570051198	19	4
1991	37.722414101319	27.3821866839362	37.5689955441988	53.2027808889775	20	2
1991	46.4354183609285	33.8775126475253	46.2602533839008	65.0537508284713	20	3
1991	33.9645338814423	25.0876136488948	33.856286206677	46.8434304305017	20	4
1992	10.7299271278276	7.07336576468537	10.6850365281774	16.6791968565221	1	2
1992	24.1230825833399	15.7511890888866	23.9866540507353	38.1711381232179	1	3
1992	6.62499886064141	3.9782612470671	6.59617507266458	11.3193359797877	1	4
1992	12.1019995284579	8.42830400905333	12.059944676617	17.733976020417	2	2
1992	16.2756041097854	10.6009717500542	16.1912840710481	25.7482770620731	2	3
1992	7.43939486763374	4.7829878870172	7.41313055325517	11.8152531069491	2	4
1992	15.5595850450563	10.8217655424908	15.4968821378545	22.9019125392199	3	2
1992	16.0773250127991	9.33378797968228	15.9975282220268	28.5120453385351	3	3
1992	9.85768752155788	6.58834530029893	9.82313210802145	15.056809422785	3	4
1992	15.2760898114672	10.5906441217253	15.2173946075029	22.5334710321249	4	2
1992	16.5356717870255	10.3800828844956	16.4615455611365	27.0421878611474	4	3
1992	11.5326572050978	7.63756188208208	11.4844107179411	17.8448502703931	4	4
1992	10.9492632192353	7.34964814694484	10.9024349133554	16.7231227249467	5	2
1992	23.3999041733713	14.833843126779	23.2517018561698	38.2829867035639	5	3
1992	12.8601112179594	7.55490271930388	12.7707167230211	22.7874980287332	5	4
1992	15.3691642572589	10.8208079659485	15.3107279237895	22.3176536419552	6	2
1992	19.819379720247	13.1625326486211	19.7305120171578	30.6308659804418	6	3
1992	7.31644443913418	4.82729060113724	7.29833964885412	11.2488419766523	6	4
1992	13.0444051897827	8.77497165933733	12.9878273373056	19.8864739825738	7	2
1992	21.7778516819592	13.6686560935007	21.643724156729	35.9526138636751	7	3
1992	7.98555148130565	5.21447231667086	7.95823022151511	12.479090027801	7	4
1992	17.8275972140801	12.3021683626898	17.7488393293318	26.5045943490806	8	2
1992	21.8678170040433	13.8439867042033	21.7676174573579	35.4822236202492	8	3
1992	6.43629961302285	3.98258743342482	6.41827132837867	10.5714538146594	8	4
1992	7.14728251049159	4.69141545102733	7.12556304271674	11.0848552554174	9	2
1992	21.7802243119964	13.9547098734473	21.6524842810446	35.1620522720138	9	3
1992	4.51326834358158	2.67626723635982	4.50711874331274	7.66589874364896	9	4
1992	12.5486358163916	8.85530450405703	12.5068930932957	18.1320350371653	10	2
1992	14.3192985339931	9.12553189088843	14.2402320409102	23.1977825623684	10	3
1992	8.56998890921973	5.70810541855445	8.54327922433141	13.1053639869388	10	4
1992	15.3796660593045	10.6009698094743	15.3177200975701	22.8417328790216	11	2
1992	18.8200008540419	11.1855853645846	18.6789338813106	33.0587798739118	11	3
1992	8.38721182240456	5.19749450177801	8.34612732162163	13.9272222267869	11	4
1992	16.1096753194675	11.1344591618097	16.048446270363	23.8304957129571	12	2
1992	22.3740032506541	13.8309940079487	22.2390579278148	37.479239613601	12	3
1992	5.2191024972755	3.36136889824488	5.20873016717244	8.19452786363479	12	4
1992	13.3797811626084	9.11130341670337	13.3267230972329	20.107747866714	13	2
1992	22.1474371625339	14.6914289242831	22.0448093034656	34.2985488912182	13	3
1992	10.143280840121	6.79494633862225	10.1056022546738	15.475078570232	13	4
1992	9.81816659971743	6.50250394290304	9.7788013630168	15.1763050525639	14	2
1992	16.4606558649736	10.874284417969	16.3774499107349	25.6560141287491	14	3
1992	5.14846907163619	2.760402637243	5.12621376949083	9.84948161037283	14	4
1992	13.9408153370598	9.3437523904948	13.8790643031437	21.3420717642053	15	2
1992	13.2371579901596	8.74770959322944	13.1733367023888	20.5983136394467	15	3
1992	5.02255825734352	3.11813973377239	5.01005093630714	8.20613068876139	15	4
1992	14.1256359140885	9.68222380342029	14.0671749624188	21.1103599922001	16	2
1992	19.3447544862577	11.8969786661216	19.2461129637604	32.4050071572287	16	3
1992	13.113650920448	8.15265201016749	13.0344043742542	21.8434970254173	16	4
1992	14.5214164877939	9.77629100094585	14.4589600946419	22.1162499427679	17	2
1992	13.2578689013226	8.55369067291564	13.1891040882409	21.1746273444843	17	3
1992	8.9825084178724	5.91995253294816	8.95098030980124	13.9143664274554	17	4
1992	11.4616462042916	7.85865309881631	11.4226816748388	17.0534294928131	18	2
1992	20.4864998417273	12.7093334084722	20.3416546750572	34.3903780878578	18	3
1992	9.84910695696051	6.31025589475787	9.80341875293868	15.7942280625129	18	4
1992	13.612977302303	9.51718374374185	13.5609396460344	19.9096611053699	19	2
1992	22.0413239306355	15.0648607607696	21.938604355082	33.1300939960888	19	3
1992	8.18893438689559	5.00528151229644	8.15079693466165	13.7684753693578	19	4
1992	13.2507576382737	9.00538728769562	13.1954548234691	19.9767807954342	20	2
1992	19.2144885375527	12.0392686364102	19.0962727616985	31.7733129237477	20	3
1992	5.91092517458805	3.43129384467616	5.8915014563885	10.3784836198715	20	4
1993	20.5303844312136	14.7034690367946	20.4528806478625	29.3018277649374	1	2
1993	30.9043517607907	22.0888290210975	30.7763918214561	44.2862564886487	1	3
1993	18.6908610183133	13.6384486131344	18.632748863542	26.0842633927043	1	4
1993	20.3839866712486	14.8421524689169	20.3132216218938	28.5660062746703	2	2
1993	25.8738408851371	18.3343055402554	25.7647652866264	37.4156159190108	2	3
1993	21.3941753325378	16.0256215068591	21.3345802841862	29.0301422872679	2	4
1993	17.0896310973403	12.1772668231307	17.0254715455433	24.5128622461874	3	2
1993	31.6487137589703	22.6313703707267	31.5139520944484	45.3614178305638	3	3
1993	24.2458722075887	18.4221819075824	24.1843694304176	32.3884331158146	3	4
1993	16.8178648935449	12.2060636555977	16.762282714923	23.6230951182212	4	2
1993	25.3649763312723	18.1967295529618	25.2670102007887	36.158300187938	4	3
1993	16.6252233611439	12.2009756299375	16.5781940770828	23.0326111012537	4	4
1993	16.6608709661278	11.933822507339	16.5972129808499	23.7818857509123	5	2
1993	36.4833433082501	25.7027932756485	36.310835386968	53.2160921276509	5	3
1993	19.9272471922179	14.7434788341361	19.8685385915789	27.4012399510397	5	4
1993	17.630536759329	12.7461699339221	17.568141050389	24.8937535764661	6	2
1993	31.4144532702091	22.8352909182022	31.2962276212438	44.1698992765118	6	3
1993	20.9573414652545	15.7226971507478	20.9035801948417	28.3584508018138	6	4
1993	22.9198258215205	16.6822140008274	22.8364850933819	32.1612696180805	7	2
1993	35.4564681264314	25.6305672835629	35.3146987475741	50.1966582223486	7	3
1993	22.6874083503746	16.825086357397	22.6188592235919	31.1363320582518	7	4
1993	17.6234950173508	12.676919916589	17.560706366179	25.0134217325118	8	2
1993	32.0080261622792	23.0976675266496	31.8841243823308	45.3624526083083	8	3
1993	21.985117080761	16.6671127536671	21.9306240800671	29.4248996485084	8	4
1993	17.8795221970698	12.8243844006853	17.8108949737846	25.4887165807242	9	2
1993	39.9006759134363	28.4668774382344	39.7233512486489	57.3797462148589	9	3
1993	25.5586687061574	18.8528369397168	25.4793156600061	35.2825495127704	9	4
1993	17.1868375104769	12.4438669793619	17.1281549974263	24.2144105665125	10	2
1993	29.8073413880162	20.5355898355833	29.6545239747182	44.5618344608172	10	3
1993	22.7418979014453	16.6945769713919	22.6718652096451	31.5415095707336	10	4
1993	17.048700731715	12.2361695334441	16.9878108587258	24.2529608796377	11	2
1993	31.8135543208845	23.1631183950498	31.6947534168669	44.6503408593556	11	3
1993	20.7131387177838	15.3522757711415	20.6530594911504	28.4239169338796	11	4
1993	17.2249614903693	12.7453279206305	17.1751391156703	23.6763616323234	12	2
1993	27.7267163183348	20.0556152209986	27.6219737553289	39.1809423006059	12	3
1993	22.449838940257	16.4919520419821	22.378112538395	31.134295242402	12	4
1993	18.4026367599582	13.475937611219	18.3431003285011	25.6089309200435	13	2
1993	34.0932784770394	24.5303794194302	33.9545568893124	48.5125592449953	13	3
1993	20.9350488788955	15.123441801866	20.8635624190147	29.5620503496895	13	4
1993	18.4796596109801	13.1708150714304	18.4069790978271	26.5266415219637	14	2
1993	32.0773680290745	23.0083677526595	31.9431536727721	45.8155010751735	14	3
1993	20.712752438859	15.1952400436322	20.6468500323998	28.7623376792097	14	4
1993	22.4884475968397	16.1908557923235	22.4033744019426	31.9287737143118	15	2
1993	28.6750720384461	20.302877857386	28.5520173901711	41.5171036594212	15	3
1993	18.0709431127406	13.1150555783851	18.0095364792556	25.3970472481295	15	4
