loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	filterdepth	soilsurf_ost	polygon_id	description_orig	description	source.x	patch_id	phab	certain	type	source.y	groupnr	typegroup_name	rasterid	opp
SHHP005	SHH	Schietveld Houthalen Hechteren	230159	194154	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.73	77.92	30965	99% 4010; 1% 7150	6152	1	2	1	1	83	habitatmap_stdized	3	13	978	7820
SHHP006	SHH	Schietveld Houthalen Hechteren	230216	194021	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.54	77.95	29732	100% 7140_oli	166	1	1	100	1	82	habitatmap_stdized	1	11	978	3269
SHHP006	SHH	Schietveld Houthalen Hechteren	230216	194021	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.54	77.95	42199	100% 7150	167	1	1	100	1	83	habitatmap_stdized	3	13	978	134
SHHP010	SHH	Schietveld Houthalen Hechteren	223722	193350	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	74.15	42207	90% 4010; 10% 7150	5533	1	1	90	1	38	habitatmap_stdized	3	13	722	14121
SHHP010	SHH	Schietveld Houthalen Hechteren	223722	193350	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	74.15	42207	90% 4010; 10% 7150	5533	1	2	10	1	83	habitatmap_stdized	3	13	722	14121
SHHP013	SHH	Schietveld Houthalen Hechteren	228721	193671	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.34	80.23	4558	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	466	2077
SHHP025	SHH	Schietveld Houthalen Hechteren	226924	192863	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.95	80.17	42388	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	466	3435
SHHP027	SHH	Schietveld Houthalen Hechteren	230380	195514	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.64	75.53	63526	100% 91E0_vo	246	1	1	100	1	106	habitatmap_stdized	1	11	978	17894
SHHP030	SHH	Schietveld Houthalen Hechteren	226024	192266	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.06	76.58	60302	60% 91E0_vm; 40% 91E0_vo	2236	1	1	60	1	104	habitatmap_stdized	1	11	722	17286
SHHP030	SHH	Schietveld Houthalen Hechteren	226024	192266	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.06	76.58	60302	60% 91E0_vm; 40% 91E0_vo	2236	1	2	40	1	106	habitatmap_stdized	1	11	722	17286
SHHP031	SHH	Schietveld Houthalen Hechteren	226046	192220	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.04	76.69	2782	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	722	6568
SHHP031	SHH	Schietveld Houthalen Hechteren	226046	192220	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.04	76.69	31495	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	722	8804
SHHP032	SHH	Schietveld Houthalen Hechteren	226069	192196	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.51	76.75	31495	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	722	8804
SHHP033	SHH	Schietveld Houthalen Hechteren	230325	193162	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.94	79.56	4907	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	466	1785
SHHP035	SHH	Schietveld Houthalen Hechteren	225904	194393	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.16	78.211	4658	100% 4010	85	1	1	100	1	38	habitatmap_stdized	3	13	210	1195
SHHP035	SHH	Schietveld Houthalen Hechteren	225904	194393	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.16	78.211	30615	70% 4010; 30% gh	3350	1	1	70	1	38	habitatmap_stdized	3	13	210	7679
SHHP037	SHH	Schietveld Houthalen Hechteren	227390	193231	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.42	79.98	31102	50% 4010; 50% 2310	810	1	1	50	1	38	habitatmap_stdized	3	13	466	98243
SHHP037	SHH	Schietveld Houthalen Hechteren	227390	193231	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.42	79.98	34386	60% gh; 40% rbbms	2603	1	2	40	1	89	habitatmap_stdized	2	12	466	39080
SHHP042	SHH	Schietveld Houthalen Hechteren	223874	194914	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.1	75.146	5681	100% 9190	204	1	1	100	1	99	habitatmap_stdized	5	15	210	34070
SHHP045	SHH	Schietveld Houthalen Hechteren	226989	194424	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.09	79.23	40191	99% gh; 1% 4010	6159	1	2	1	1	38	habitatmap_stdized	3	13	978	94289
SHHP114	SHH	Schietveld Houthalen Hechteren	230216	194027	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.85	78.32	29732	100% 7140_oli	166	1	1	100	1	82	habitatmap_stdized	1	11	978	3269
SHHP114	SHH	Schietveld Houthalen Hechteren	230216	194027	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.85	78.32	42199	100% 7150	167	1	1	100	1	83	habitatmap_stdized	3	13	978	134
SIBP068	SIB	Sibelco	206111	214680	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	3	30.12	10200	100% 91E0_vm	233	1	1	100	1	104	habitatmap_stdized	1	11	118	2036
SILP001	SIL	Silsombos	164454	178441	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	0.25	32696	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	198	10125
SILP001	SIL	Silsombos	164454	178441	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	0.25	32735	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	198	1092
SILP002	SIL	Silsombos	164585	178370	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	21.38	26275	70% rbbsf; 30% 91E0_va	4362	1	1	70	1	109	habitatmap_stdized	3	13	198	3957
SILP002	SIL	Silsombos	164585	178370	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	21.38	26275	70% rbbsf; 30% 91E0_va	4362	1	2	30	1	102	habitatmap_stdized	4	14	198	3957
SILP002	SIL	Silsombos	164585	178370	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	21.38	32713	100% 91E0_vm	233	1	1	100	1	104	habitatmap_stdized	1	11	198	11954
SILP003	SIL	Silsombos	164652	178227	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	20.72	26921	60% rbbmc; 40% 6410_mo; 0% 7230,gh	2812	1	1	60	1	87	habitatmap_stdized	2	12	198	2295
SILP003	SIL	Silsombos	164652	178227	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	20.72	26921	60% rbbmc; 40% 6410_mo; 0% 7230,gh	2812	1	2	40	1	55	habitatmap_stdized	3	13	198	2295
SILP003	SIL	Silsombos	164652	178227	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	20.72	26921	60% rbbmc; 40% 6410_mo; 0% 7230,gh	2812	1	3	0	0	86	habitatmap_stdized	1	11	198	2295
SILP003	SIL	Silsombos	164652	178227	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	20.72	32712	70% 91E0_vm; 30% 91E0_va	3796	1	1	70	1	104	habitatmap_stdized	1	11	198	18573
SILP003	SIL	Silsombos	164652	178227	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	20.72	32712	70% 91E0_vm; 30% 91E0_va	3796	1	2	30	1	102	habitatmap_stdized	4	14	198	18573
SILP004	SIL	Silsombos	164843	178240	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.51	21.084	25651	100% 9160	198	1	1	100	1	98	habitatmap_stdized	4	14	198	13436
SILP005	SIL	Silsombos	164955	178160	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.52	0.46	41263	70% 91E0_va; 30% gh	3749	1	1	70	1	102	habitatmap_stdized	4	14	198	8797
SILP006	SIL	Silsombos	165402	177917	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	2.72	0.66	26882	90% 6510_hu; 10% rbbhc	5577	1	2	10	1	68	habitatmap_stdized	3	13	198	8726
SMEP002	SME	Smeetshof	238613	210640	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.28	36.31	21979	90% gh; 10% rbbhf	5745	1	2	10	1	69	habitatmap_stdized	3	13	658	74239
SMEP003	SME	Smeetshof	238643	210431	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.94	35.92	21979	90% gh; 10% rbbhf	5745	1	2	10	1	69	habitatmap_stdized	3	13	658	74239
SMEP005	SME	Smeetshof	238929	210659	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.28	34.86	62925	100% 91E0_vn	240	1	1	100	1	105	habitatmap_stdized	3	13	658	14910
SMEP006	SME	Smeetshof	238932	210654	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.03	34.27	62925	100% 91E0_vn	240	1	1	100	1	105	habitatmap_stdized	3	13	658	14910
SMEP020	SME	Smeetshof	238700	210941	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.96	34.44	30400	70% 91E0_vn; 30% 91E0_vm	3825	1	1	70	1	105	habitatmap_stdized	3	13	658	61806
SMEP020	SME	Smeetshof	238700	210941	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.96	34.44	30400	70% 91E0_vn; 30% 91E0_vm	3825	1	2	30	1	104	habitatmap_stdized	1	11	658	61806
SMEP022	SME	Smeetshof	238844	210848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.99	34.83	24602	60% rbbsf; 20% rbbmr; 20% rbbhf	2955	1	1	60	1	109	habitatmap_stdized	3	13	658	14146
SMEP022	SME	Smeetshof	238844	210848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.99	34.83	24602	60% rbbsf; 20% rbbmr; 20% rbbhf	2955	1	2	20	1	88	habitatmap_stdized	2	12	658	14146
SMEP022	SME	Smeetshof	238844	210848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.99	34.83	24602	60% rbbsf; 20% rbbmr; 20% rbbhf	2955	1	3	20	1	69	habitatmap_stdized	3	13	658	14146
SMEP039	SME	Smeetshof	237713	211361	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.95	35.29	4057	80% gh; 20% rbbhf	5136	1	2	20	1	69	habitatmap_stdized	3	13	658	115716
SMEP042	SME	Smeetshof	237402	211506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.04	35.283	29939	80% gh; 20% rbbhf	5136	1	2	20	1	69	habitatmap_stdized	3	13	658	170315
SMEP071	SME	Smeetshof	237391	211472	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.59	35.38	29939	80% gh; 20% rbbhf	5136	1	2	20	1	69	habitatmap_stdized	3	13	658	170315
SMEP073	SME	Smeetshof	238278	211167	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	34.95	24753	60% gh; 20% rbbmr; 10% rbbhf; 10% rbbsf	2423	1	2	20	1	88	habitatmap_stdized	2	12	658	67132
SMEP073	SME	Smeetshof	238278	211167	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	34.95	24753	60% gh; 20% rbbmr; 10% rbbhf; 10% rbbsf	2423	1	3	10	1	69	habitatmap_stdized	3	13	658	67132
SMEP073	SME	Smeetshof	238278	211167	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	34.95	24753	60% gh; 20% rbbmr; 10% rbbhf; 10% rbbsf	2423	1	4	10	1	109	habitatmap_stdized	3	13	658	67132
SNEP002	SNE	Snepkensvijver	185745	210526	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	13.473	67724	90% 4010; 10% 7140_oli	5532	1	1	90	1	38	habitatmap_stdized	3	13	470	27302
SNEP002	SNE	Snepkensvijver	185745	210526	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	13.473	67724	90% 4010; 10% 7140_oli	5532	1	2	10	1	82	habitatmap_stdized	1	11	470	27302
SNEP003	SNE	Snepkensvijver	185746	210504	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.77	13.378	67724	90% 4010; 10% 7140_oli	5532	1	1	90	1	38	habitatmap_stdized	3	13	470	27302
SNEP003	SNE	Snepkensvijver	185746	210504	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.77	13.378	67724	90% 4010; 10% 7140_oli	5532	1	2	10	1	82	habitatmap_stdized	1	11	470	27302
SNOP001	SNO	Snoekengracht	183014	169338	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.78	58.2	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP002	SNO	Snoekengracht	183014	169339	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.91	57.97	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP003	SNO	Snoekengracht	183044	169298	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.5	57.968	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP004	SNO	Snoekengracht	183044	169300	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.51	58.11	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP005	SNO	Snoekengracht	183050	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.68	58.62	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	1	70	1	88	habitatmap_stdized	2	12	838	4596
SNOP005	SNO	Snoekengracht	183050	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.68	58.62	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	838	4596
SNOP005	SNO	Snoekengracht	183050	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.68	58.62	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	69	habitatmap_stdized	3	13	838	4596
SNOP006	SNO	Snoekengracht	183051	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	58.64	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	1	70	1	88	habitatmap_stdized	2	12	838	4596
SNOP006	SNO	Snoekengracht	183051	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	58.64	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	838	4596
SNOP006	SNO	Snoekengracht	183051	169269	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	58.64	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	69	habitatmap_stdized	3	13	838	4596
SNOP010	SNO	Snoekengracht	182952	169203	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.89	58.69	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP011	SNO	Snoekengracht	182952	169203	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.75	58.58	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP013	SNO	Snoekengracht	182964	169190	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.28	59.55	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP014	SNO	Snoekengracht	183021	169399	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.66	58.4	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP015	SNO	Snoekengracht	183043	169367	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.75	58.13	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP016	SNO	Snoekengracht	183067	169339	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	58.06	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	1	70	1	88	habitatmap_stdized	2	12	838	4596
SNOP016	SNO	Snoekengracht	183067	169339	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	58.06	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	838	4596
SNOP016	SNO	Snoekengracht	183067	169339	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	58.06	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	69	habitatmap_stdized	3	13	838	4596
SNOP016	SNO	Snoekengracht	183067	169339	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	58.06	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP017	SNO	Snoekengracht	183086	169316	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.44	58.34	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	1	70	1	88	habitatmap_stdized	2	12	838	4596
SNOP017	SNO	Snoekengracht	183086	169316	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.44	58.34	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	838	4596
SNOP017	SNO	Snoekengracht	183086	169316	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.44	58.34	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	69	habitatmap_stdized	3	13	838	4596
SNOP017	SNO	Snoekengracht	183086	169316	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.44	58.34	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
SNOP018	SNO	Snoekengracht	183096	169295	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	59.01	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	1	70	1	88	habitatmap_stdized	2	12	838	4596
SNOP018	SNO	Snoekengracht	183096	169295	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	59.01	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	838	4596
SNOP018	SNO	Snoekengracht	183096	169295	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	59.01	45548	70% rbbmr; 30% 6430,rbbhf	4307	2	2	30	0	69	habitatmap_stdized	3	13	838	4596
SNOP019	SNO	Snoekengracht	183117	169417	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.76	57.54	59840	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	838	8374
SNOP020	SNO	Snoekengracht	183133	169386	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.16	57.5	59840	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	838	8374
SNOP021	SNO	Snoekengracht	183164	169359	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.96	57.58	59840	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	838	8374
SNOP022	SNO	Snoekengracht	183102	169452	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.56	57.54	59840	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	390	1060
SNOP023	SNO	Snoekengracht	183175	169506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.54	57.87	56876	70% 91E0_va; 30% rbbsf	3755	1	1	70	1	102	habitatmap_stdized	4	14	390	10361
SNOP023	SNO	Snoekengracht	183175	169506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.54	57.87	56876	70% 91E0_va; 30% rbbsf	3755	1	2	30	1	109	habitatmap_stdized	3	13	390	10361
SNOP023	SNO	Snoekengracht	183175	169506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.54	57.87	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	1	70	1	102	habitatmap_stdized	4	14	390	10245
SNOP023	SNO	Snoekengracht	183175	169506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.54	57.87	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	390	10245
SNOP023	SNO	Snoekengracht	183175	169506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.54	57.87	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	69	habitatmap_stdized	3	13	390	10245
SNOP024	SNO	Snoekengracht	183203	169474	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.16	56.98	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	1	70	1	102	habitatmap_stdized	4	14	390	10245
SNOP024	SNO	Snoekengracht	183203	169474	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.16	56.98	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	390	10245
SNOP024	SNO	Snoekengracht	183203	169474	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.16	56.98	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	69	habitatmap_stdized	3	13	390	10245
SNOP025	SNO	Snoekengracht	183238	169448	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.02	56.63	57493	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	390	12611
SNOP026	SNO	Snoekengracht	183260	169415	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.23	56.73	57493	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	838	4396
SNOP027	SNO	Snoekengracht	183301	169517	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.14	56.57	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	1	70	1	102	habitatmap_stdized	4	14	390	10245
SNOP027	SNO	Snoekengracht	183301	169517	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.14	56.57	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	390	10245
SNOP027	SNO	Snoekengracht	183301	169517	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.14	56.57	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	69	habitatmap_stdized	3	13	390	10245
SNOP028	SNO	Snoekengracht	183331	169488	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.24	56.62	57493	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	390	12611
SNOP029	SNO	Snoekengracht	183348	169465	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.17	56.49	57493	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	390	12611
SNOP030	SNO	Snoekengracht	183218	169537	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	57.56	56876	70% 91E0_va; 30% rbbsf	3755	1	1	70	1	102	habitatmap_stdized	4	14	390	10361
SNOP030	SNO	Snoekengracht	183218	169537	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	57.56	56876	70% 91E0_va; 30% rbbsf	3755	1	2	30	1	109	habitatmap_stdized	3	13	390	10361
SNOP030	SNO	Snoekengracht	183218	169537	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	57.56	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	1	70	1	102	habitatmap_stdized	4	14	390	10245
SNOP030	SNO	Snoekengracht	183218	169537	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	57.56	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	59	habitatmap_stdized + interpretation	3	13	390	10245
SNOP030	SNO	Snoekengracht	183218	169537	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	57.56	61141	70% 91E0_va; 30% 6430,rbbhf	3737	2	2	30	0	69	habitatmap_stdized	3	13	390	10245
SNOP031	SNO	Snoekengracht	183313	169446	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.91	56.65	57493	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	390	12611
SNOP032	SNO	Snoekengracht	183056	169524	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.05	58.18	49674	100% 9160	198	1	1	100	1	98	habitatmap_stdized	4	14	390	7251
SNOP033	SNO	Snoekengracht	183103	169551	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.77	58.25	49674	100% 9160	198	1	1	100	1	98	habitatmap_stdized	4	14	390	7251
SNOP034	SNO	Snoekengracht	182954	169413	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.38	58.655	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	1	60	0	59	habitatmap_stdized + interpretation	3	13	838	21423
SNOP034	SNO	Snoekengracht	182954	169413	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.38	58.655	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	1	60	0	69	habitatmap_stdized	3	13	838	21423
SNOP034	SNO	Snoekengracht	182954	169413	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.38	58.655	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	2	20	1	87	habitatmap_stdized	2	12	838	21423
SNOP035	SNO	Snoekengracht	182868	169336	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	59.01	52126	100% rbbmr	292	1	1	100	1	88	habitatmap_stdized	2	12	838	3490
SNOP035	SNO	Snoekengracht	182868	169336	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	59.01	60473	100% 91E0_va	219	1	1	100	1	102	habitatmap_stdized	4	14	838	4394
SNOP036	SNO	Snoekengracht	182898	169257	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.41	58.81	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	1	60	0	59	habitatmap_stdized + interpretation	3	13	838	21423
SNOP036	SNO	Snoekengracht	182898	169257	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.41	58.81	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	1	60	0	69	habitatmap_stdized	3	13	838	21423
SNOP036	SNO	Snoekengracht	182898	169257	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.41	58.81	48059	60% 6430,rbbhf; 20% rbbmc; 20% gh	1868	2	2	20	1	87	habitatmap_stdized	2	12	838	21423
SNOP036	SNO	Snoekengracht	182898	169257	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.41	58.81	52126	100% rbbmr	292	1	1	100	1	88	habitatmap_stdized	2	12	838	3490
SNOP040	SNO	Snoekengracht	182967	169293	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.73	58.464	50562	70% rbbhc; 30% 6510_hu	4166	1	1	70	1	68	habitatmap_stdized	3	13	838	19516
