loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	filterdepth	soilsurf_ost	polygon_id	description_orig	description	source.x	patch_id	phab	certain	type	source.y	groupnr	typegroup_name	rasterid	opp
OLEP018	OLE	Olens Broek	185168	209138	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.69	13.142	677075_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	982	161179
OLEP020	OLE	Olens Broek	185392	209217	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.51	12.904	677075_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	982	161179
OLEP025	OLE	Olens Broek	184484	208811	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	12.756	645781_v2014	70% 91E0_vm; 30% rbbso	70% 91E0_vm; 30% rbbso	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	982	18524
OLEP025	OLE	Olens Broek	184484	208811	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.35	12.756	645781_v2014	70% 91E0_vm; 30% rbbso	70% 91E0_vm; 30% rbbso	habitatmap_stdized	2	30	1	110	habitatmap_stdized	3	13	982	18524
OLEP026	OLE	Olens Broek	184562	208689	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.38	12.934	645781_v2014	70% 91E0_vm; 30% rbbso	70% 91E0_vm; 30% rbbso	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	982	18524
OLEP026	OLE	Olens Broek	184562	208689	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.38	12.934	645781_v2014	70% 91E0_vm; 30% rbbso	70% 91E0_vm; 30% rbbso	habitatmap_stdized	2	30	1	110	habitatmap_stdized	3	13	982	18524
OLEP028	OLE	Olens Broek	184187	208570	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.56	12.745	563300_v2014	70% gh; 30% rbbms	70% gh; 30% rbbms	habitatmap_stdized	2	30	1	89	habitatmap_stdized	2	12	982	14818
OLEP032	OLE	Olens Broek	184251	208630	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.26	13.06	563300_v2014	70% gh; 30% rbbms	70% gh; 30% rbbms	habitatmap_stdized	2	30	1	89	habitatmap_stdized	2	12	982	14818
OLEP034	OLE	Olens Broek	184216	208695	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.71	13.37	563300_v2014	70% gh; 30% rbbms	70% gh; 30% rbbms	habitatmap_stdized	2	30	1	89	habitatmap_stdized	2	12	982	14818
OLEP045	OLE	Olens Broek	184960	209044	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.96	13.97	573329_v2014	80% gh; 20% rbbms	80% gh; 20% rbbms	habitatmap_stdized	2	20	1	89	habitatmap_stdized	2	12	982	16179
OLEP046	OLE	Olens Broek	184842	208988	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.07	14.22	676855_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	982	2298
OLEP200	OLE	Olens Broek	184994	209218	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	0.32	13.587	677075_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	982	161179
OLEP201	OLE	Olens Broek	185010	209219	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	2.999	13.399	677075_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	982	161179
OPHP004	OPH	Ophovenerbos	231860	193885	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.08	82.95	585804_v2016	100% 4010	100% 4010	habitatmap_stdized	1	100	1	38	habitatmap_stdized	3	13	466	15478
OPLP001	OPL	Opleeuw	220716	168599	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.96	85.639	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP001	OPL	Opleeuw	220716	168599	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.96	85.639	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
OPLP002	OPL	Opleeuw	220722	168615	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.9	85.609	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP002	OPL	Opleeuw	220722	168615	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.9	85.609	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
OPLP003	OPL	Opleeuw	220709	168616	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.63	83.909	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP003	OPL	Opleeuw	220709	168616	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.63	83.909	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
OPLP004	OPL	Opleeuw	220699	168618	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.5	83.051	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP004	OPL	Opleeuw	220699	168618	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.5	83.051	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
OPLP005	OPL	Opleeuw	220681	168616	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.67	80.784	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP005	OPL	Opleeuw	220681	168616	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.67	80.784	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
OPLP006	OPL	Opleeuw	220708	168600	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.74	84.406	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	2	15	1	68	habitatmap_stdized	3	13	626	5891
OPLP006	OPL	Opleeuw	220708	168600	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.74	84.406	671343_v2014	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	55% 6510_hu; 15% rbbhc; 15% 6410_mo; 10% 6230_hnk; 5% rbbsp	habitatmap_stdized	3	15	1	55	habitatmap_stdized	3	13	626	5891
ORCP002	ORC	De Orchis	139863	196974	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.84	4.92	627159_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	745	4013
ORCP003	ORC	De Orchis	139866	197010	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.8	4.87	627159_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	745	4013
ORCP011	ORC	De Orchis	139864	196932	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.29	5.903	627159_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	745	4013
ORCP012	ORC	De Orchis	139863	196973	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.1	4.9	627159_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	745	4013
ORCP013	ORC	De Orchis	139861	197002	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.26	4.808	627159_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	745	4013
OSGP003	OSG	Osbroek-Gerstjens	128189	180382	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	8.2	586843_v2014	70% rbbmc; 30% gh	70% rbbmc; 30% gh	habitatmap_stdized	1	70	1	87	habitatmap_stdized	2	12	761	7445
OSGP004	OSG	Osbroek-Gerstjens	128134	180334	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.01	8.69	611575_v2014	100% rbbhc	100% rbbhc	habitatmap_stdized	1	100	1	68	habitatmap_stdized	3	13	761	15715
OSGP010	OSG	Osbroek-Gerstjens	128135	179710	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.28	0.52	600738_v2014	100% 9130_end	100% 9130_end	habitatmap_stdized	1	100	1	95	habitatmap_stdized	4	14	761	25111
OSGP010	OSG	Osbroek-Gerstjens	128135	179710	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.28	0.52	604862_v2014	70% gh; 30% 9130	70% gh; 30% 9130_end	habitatmap_stdized + interpretation	2	30	1	95	habitatmap_stdized + interpretation	4	14	761	15702
OSGP011	OSG	Osbroek-Gerstjens	128309	179388	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.76	8.58	620498_v2014	100% rbbmc	100% rbbmc	habitatmap_stdized	1	100	1	87	habitatmap_stdized	2	12	761	665
OSGP013	OSG	Osbroek-Gerstjens	128142	179361	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.76	8.61	611092_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	3330
OSGP013	OSG	Osbroek-Gerstjens	128142	179361	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.76	8.61	653969_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	6967
OSGP017	OSG	Osbroek-Gerstjens	128353	179580	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2	9.74	602502_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	59	habitatmap_stdized + interpretation	3	13	761	5347
OSGP017	OSG	Osbroek-Gerstjens	128353	179580	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2	9.74	602502_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	69	habitatmap_stdized	3	13	761	5347
OSGP019	OSG	Osbroek-Gerstjens	128128	179605	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.91	8.64	611120_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	11331
OSGP021	OSG	Osbroek-Gerstjens	126770	179702	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.89	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	1	40	1	87	habitatmap_stdized	2	12	761	4916
OSGP021	OSG	Osbroek-Gerstjens	126770	179702	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.89	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	59	habitatmap_stdized + interpretation	3	13	761	4916
OSGP021	OSG	Osbroek-Gerstjens	126770	179702	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.89	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	69	habitatmap_stdized	3	13	761	4916
OSGP021	OSG	Osbroek-Gerstjens	126770	179702	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.89	648027_v2014	100% 9130_end	100% 9130_end	habitatmap_stdized	1	100	1	95	habitatmap_stdized	4	14	761	4203
OSGP022	OSG	Osbroek-Gerstjens	126732	179289	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.45	612772_v2014	100% 9130_end	100% 9130_end	habitatmap_stdized	1	100	1	95	habitatmap_stdized	4	14	761	11503
OSGP022	OSG	Osbroek-Gerstjens	126732	179289	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.45	645105_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	88064
OSGP023	OSG	Osbroek-Gerstjens	126752	179292	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.93	8.31	645226_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	24869
OSGP024	OSG	Osbroek-Gerstjens	126836	179290	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.81	8.33	645226_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	24869
OSGP025	OSG	Osbroek-Gerstjens	127013	179282	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	8.15	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	1	70	1	102	habitatmap_stdized	4	14	761	25944
OSGP025	OSG	Osbroek-Gerstjens	127013	179282	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	8.15	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	2	30	1	105	habitatmap_stdized	3	13	761	25944
OSGP026	OSG	Osbroek-Gerstjens	127169	178955	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.72	9.43	584480_v2014	70% gh; 30% rbbhc	70% gh; 30% rbbhc	habitatmap_stdized	2	30	1	68	habitatmap_stdized	3	13	761	16498
OSGP026	OSG	Osbroek-Gerstjens	127169	178955	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.72	9.43	621332_v2014	95% rbbhc; 5% gh	95% rbbhc; 5% gh	habitatmap_stdized	1	95	1	68	habitatmap_stdized	3	13	761	10175
OSGP027	OSG	Osbroek-Gerstjens	127123	178969	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.77	9.17	584480_v2014	70% gh; 30% rbbhc	70% gh; 30% rbbhc	habitatmap_stdized	2	30	1	68	habitatmap_stdized	3	13	761	16498
OSGP029	OSG	Osbroek-Gerstjens	127063	178988	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	9.31	584480_v2014	70% gh; 30% rbbhc	70% gh; 30% rbbhc	habitatmap_stdized	2	30	1	68	habitatmap_stdized	3	13	761	16498
OSGP030	OSG	Osbroek-Gerstjens	127013	179118	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.89	8.35	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	1	70	1	102	habitatmap_stdized	4	14	761	25944
OSGP030	OSG	Osbroek-Gerstjens	127013	179118	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.89	8.35	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	2	30	1	105	habitatmap_stdized	3	13	761	25944
OSGP032	OSG	Osbroek-Gerstjens	126818	179674	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.23	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	1	40	1	87	habitatmap_stdized	2	12	761	4916
OSGP032	OSG	Osbroek-Gerstjens	126818	179674	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.23	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	59	habitatmap_stdized + interpretation	3	13	761	4916
OSGP032	OSG	Osbroek-Gerstjens	126818	179674	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.85	8.23	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	69	habitatmap_stdized	3	13	761	4916
OSGP033	OSG	Osbroek-Gerstjens	127343	179298	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.86	8.07	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP034	OSG	Osbroek-Gerstjens	127324	179365	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.84	7.86	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP035	OSG	Osbroek-Gerstjens	127305	179439	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.88	8.28	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP036	OSG	Osbroek-Gerstjens	127258	179514	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.81	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP038	OSG	Osbroek-Gerstjens	127622	179335	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.1	9.28	576199_v2014	70% 6430,rbbhf; 30% gh	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	761	12665
OSGP038	OSG	Osbroek-Gerstjens	127622	179335	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.1	9.28	576199_v2014	70% 6430,rbbhf; 30% gh	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	761	12665
OSGP039	OSG	Osbroek-Gerstjens	127580	179357	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.98	7.97	620873_v2014	70% 6430,rbbhf; 30% rbbmc	70% 6430_hf,rbbhf; 30% rbbmc	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	761	12211
OSGP039	OSG	Osbroek-Gerstjens	127580	179357	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.98	7.97	620873_v2014	70% 6430,rbbhf; 30% rbbmc	70% 6430_hf,rbbhf; 30% rbbmc	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	761	12211
OSGP039	OSG	Osbroek-Gerstjens	127580	179357	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.98	7.97	620873_v2014	70% 6430,rbbhf; 30% rbbmc	70% 6430_hf,rbbhf; 30% rbbmc	habitatmap_stdized + interpretation	2	30	1	87	habitatmap_stdized	2	12	761	12211
OSGP042	OSG	Osbroek-Gerstjens	127475	179594	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.03	7.77	573756_v2014	80% gh; 20% rbbhc	80% gh; 20% rbbhc	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	761	12866
OSGP043	OSG	Osbroek-Gerstjens	126978	179598	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.91	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	1	40	1	87	habitatmap_stdized	2	12	761	4916
OSGP043	OSG	Osbroek-Gerstjens	126978	179598	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.91	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	59	habitatmap_stdized + interpretation	3	13	761	4916
OSGP043	OSG	Osbroek-Gerstjens	126978	179598	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.91	624280_v2014	40% rbbmc; 30% 6430,rbbhf; 30% 3150,gh	40% rbbmc; 30% 6430_hf,rbbhf; 30% 3150,gh	habitatmap_stdized + interpretation	2	30	0	69	habitatmap_stdized	3	13	761	4916
OSGP044	OSG	Osbroek-Gerstjens	127425	179594	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.99	8.09	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP045	OSG	Osbroek-Gerstjens	127264	179668	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2	7.53	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP046	OSG	Osbroek-Gerstjens	127318	179608	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.84	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP047	OSG	Osbroek-Gerstjens	127375	179516	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.75	8.44	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP048	OSG	Osbroek-Gerstjens	127225	179650	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.92	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP049	OSG	Osbroek-Gerstjens	127222	179540	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.8	7.71	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP050	OSG	Osbroek-Gerstjens	127167	179493	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.7	7.9	110359_v2016	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	82435
OSGP051	OSG	Osbroek-Gerstjens	127075	179392	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.7	7.91	653835_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	761	23039
OSGP052	OSG	Osbroek-Gerstjens	126728	179177	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.91	9.65	612772_v2014	100% 9130_end	100% 9130_end	habitatmap_stdized	1	100	1	95	habitatmap_stdized	4	14	761	11503
OSGP053	OSG	Osbroek-Gerstjens	126883	179018	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.59	9.72	644149_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	11862
OSGP055	OSG	Osbroek-Gerstjens	126921	178989	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	9.63	610741_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	12497
OSGP055	OSG	Osbroek-Gerstjens	126921	178989	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.65	9.63	644149_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	11862
OSGP057	OSG	Osbroek-Gerstjens	126944	179048	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.74	8.84	644149_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	11862
OSGP058	OSG	Osbroek-Gerstjens	126938	179174	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.77	8.39	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	1	70	1	102	habitatmap_stdized	4	14	761	25944
OSGP058	OSG	Osbroek-Gerstjens	126938	179174	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.77	8.39	648162_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	2	30	1	105	habitatmap_stdized	3	13	761	25944
OSGP061	OSG	Osbroek-Gerstjens	127497	179536	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.98	8	573756_v2014	80% gh; 20% rbbhc	80% gh; 20% rbbhc	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	761	12866
OSGP062	OSG	Osbroek-Gerstjens	127497	179536	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.87	8.06	573756_v2014	80% gh; 20% rbbhc	80% gh; 20% rbbhc	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	761	12866
OSGP063	OSG	Osbroek-Gerstjens	127654	179446	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.56	8.84	637193_v2014	95% rbbhc; 5% gh	95% rbbhc; 5% gh	habitatmap_stdized	1	95	1	68	habitatmap_stdized	3	13	761	11466
OSGP064	OSG	Osbroek-Gerstjens	126733	179462	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.9	8.5	645105_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	761	88064
