jaar	mean	p02.5	p50	p97.5	simulatienr
1995	50.5027322445261	40.0770045517712	50.3750749659129	64.5806562113868	15
1995	52.0550337650933	41.3450893127677	51.9243802587023	66.5005578698116	16
1995	55.6336970376629	44.316481395969	55.4965250677123	70.8474777379983	17
1995	53.2633251016192	42.2215939422255	53.126818295288	68.1986394745109	18
1995	52.1237723258801	41.3060312231092	51.9905441431637	66.7568753507202	19
1995	55.1960930554882	43.7126049700125	55.0531310746989	70.7506872408962	20
1996	120.932120116577	95.8853637007611	120.626316139878	154.775422946523	1
1996	110.257254659133	88.020912779307	109.997570877042	140.014583015441	2
1996	111.752532069863	89.2589693351087	111.491360973832	141.828485584961	3
1996	109.932738639222	86.9887533952602	109.653257136702	140.992685644703	4
1996	112.84426709271	89.6183740395301	112.560680487954	144.17593685303	5
1996	110.615736499591	87.7575926466942	110.338847612441	141.467873540768	6
1996	114.839768360633	90.9738905330278	114.548344987214	147.116463126148	7
1996	104.94163355973	83.5541120462656	104.683802513416	133.696605158747	8
1996	100.641002669589	79.6192367226591	100.377518449071	129.157669540358	9
1996	112.620246067047	89.4043260660831	112.3378149764	143.943805961075	10
1996	120.893376162056	95.5429146036498	120.580369630455	155.284048078604	11
1996	107.257465123647	85.5603162143709	106.9955731122	136.375502466496	12
1996	108.563198904823	86.0362100251665	108.288285053064	139.015704800762	13
1996	116.73941274033	92.9869106159072	116.449202824179	148.687818268739	14
1996	110.061268949818	87.4811833740405	109.78700296692	140.486062567382	15
1996	114.249493546576	90.8389757169279	113.969389768868	145.75325985017	16
1996	113.099371314935	90.1554860546022	112.82414256729	143.90066926625	17
1996	111.73965771304	88.664673928422	111.459218452623	142.885420627339	18
1996	111.302659849113	88.3838381630617	111.022107029283	142.228745295824	19
1996	105.425224348536	83.5731315986557	105.153569767825	134.992215199041	20
1997	70.2220910556918	55.5574626141867	70.0431994556717	90.0790095670669	1
1997	70.4204184948117	56.1893717399273	70.252578271685	89.4862308865696	2
1997	70.6640112362712	56.3382122395277	70.4972782918368	89.8565589452916	3
1997	65.7990977482342	51.9878472953723	65.6294763333042	84.5339264123691	4
1997	66.7537638588689	52.919284229139	66.5846361666825	85.4515841349048	5
1997	73.7859106523282	58.3937995546208	73.6013351628363	94.599128164506	6
1997	68.0691944845236	53.7874243356287	67.8940586082826	87.4382014440698	7
1997	78.1455610658009	62.1912503095449	77.9525572358074	99.6101759120443	8
1997	69.0668382940504	54.5331777474355	68.8852383259672	88.8169911693237	9
1997	71.2530792963668	56.4956650148844	71.0730955771432	91.1918252613705	10
1997	73.9837693876559	58.3477819749966	73.7911154270032	95.2371901615117	11
1997	65.267687690809	51.9677651256392	65.1072869912893	83.1489531147454	12
1997	66.263236015682	52.4295827097515	66.0937665261726	84.9984737474737	13
1997	71.0380594590938	56.4670344652611	70.8607288661929	90.6727613109997	14
1997	68.1448107769035	54.1019060435735	67.9734547092489	87.0939739929985	15
1997	71.2145118329829	56.5518906890185	71.0379865387876	90.9784092340781	16
1997	67.9042699849221	54.0542859930021	67.7366912487495	86.5333330254318	17
1997	59.2699999529859	46.9416513365629	59.118577437746	75.9532355735307	18
1997	62.8127456873604	49.7849116183587	62.6519573558432	80.4348266701839	19
1997	65.399950559477	51.7644911681437	65.230681347193	83.876231642419	20
1998	25.2445294024152	19.873213949181	25.1797215260316	32.54906726277	1
1998	23.409413865339	18.5555726144419	23.3533642849491	29.9470393246502	2
1998	26.6871677738888	21.1668018971772	26.6239342909624	34.1142646549484	3
1998	27.8282538841298	21.898112203751	27.7559991524918	35.9011416398287	4
1998	23.4752588162837	18.4820789603703	23.4157528656675	30.2596397869035	5
1998	28.9635453295594	22.8123939583579	28.8907221449623	37.3143736140577	6
1998	30.4022265349806	23.9285935197003	30.3246424414656	39.203845544126	7
1998	25.2946243877072	19.9719855233321	25.2320625677118	32.4995336940387	8
1998	30.5050341444556	23.9588210858195	30.4249331733247	39.4360198122627	9
1998	23.4296221680906	18.4474210021658	23.3703257356447	30.198051530755	10
1998	23.5191237381332	18.4217342182902	23.4574837089356	30.4872885755604	11
1998	25.1850766773529	19.924855957279	25.1236831750625	32.2883115270934	12
1998	23.9311281257568	18.8246946115726	23.869400510662	30.8816594665206	13
1998	25.7556221424269	20.3239641145189	25.6917673286661	33.1125499172711	14
1998	22.655892778921	17.8467692090636	22.5992665826099	29.1816761216575	15
1998	24.7033191681735	19.4979299287332	24.6418399929321	31.7542405136298	16
1998	28.3846513394576	22.4749690734547	28.3153446473837	36.3605500483709	17
1998	24.7630334984701	19.5045417180777	24.7004426155836	31.9041868836899	18
1998	26.6910654920505	21.0391450379684	26.6232587369637	34.3644804007246	19
1998	24.7731698879106	19.4832517669628	24.7092537727681	31.9746462582423	20
1999	22.1005787779528	17.4243163864903	22.0456852018934	28.4394924622666	1
1999	23.5156186057131	18.690746458422	23.4611691629908	29.9875323567129	2
1999	25.1724393674448	20.0322347185532	25.1142152055146	32.0603647631932	3
1999	24.0300650847343	18.937496986346	23.9697062701729	30.9403676432543	4
1999	22.7070557903667	17.933159462281	22.6514725039571	29.1640066637263	5
1999	21.6124566255208	17.0446101715367	21.5596794874835	27.7964896796479	6
1999	21.767086583529	17.1409100394719	21.7126353368829	28.04665872378	7
1999	24.4621131285424	19.392169067407	24.4036390066826	31.2896321210935	8
1999	27.6455569175127	21.7831701798848	27.5748011359926	35.6109282902412	9
1999	21.6242604799968	17.0616370136067	21.5716407079326	27.7977672147079	10
1999	20.3785009826224	15.9929143652319	20.3274375843765	26.3478818565372	11
1999	22.8516819170577	18.1225180793596	22.7976719314908	29.2140394446709	12
1999	25.0728271311386	19.7878053028842	25.01016749113	32.2340472857617	13
1999	23.7301449392634	18.7921747635162	23.6731309379138	30.3874149604048	14
1999	22.3468739999418	17.6736073678603	22.2922886705025	28.6599895844552	15
1999	23.6477879126998	18.7000954415684	23.5906918652027	30.3274721911038	16
1999	24.1058196015245	19.1170749471241	24.0487029154414	30.8184173135168	17
1999	22.8616235494966	18.057634716486	22.8050270330246	29.3630796396871	18
1999	23.7642824675074	18.7810465506317	23.7054544937033	30.5054517426869	19
1999	22.9747087815564	18.1107295607502	22.9173661729788	29.5708878764886	20
2000	11.5754360708289	9.04753544625873	11.5479902510018	15.0159602093263	1
2000	10.8620187294842	8.54835705488621	10.8380628599771	13.9810194181514	2
2000	9.84274316491269	7.73558126920623	9.82129665841759	12.6846103501323	3
2000	10.177766859	7.92530932584787	10.1533310152293	13.2548059881509	4
2000	11.927942008976	9.34502570038475	11.8996788545892	15.4366452000017	5
2000	9.46184103346875	7.3738052886286	9.44001678510326	12.3059600232257	6
2000	11.2601686088499	8.80092536761917	11.2330184625412	14.610557808355	7
2000	9.64909438928354	7.54811033003639	9.62708380583612	12.5004252654586	8
2000	12.0129368261389	9.36680516808357	11.9833110780913	15.6295966160138	9
2000	11.064232332493	8.65105384664315	11.0382483362904	14.3458774055441	10
2000	9.59074204309703	7.44441057584272	9.56755947615988	12.5314584745422	11
2000	11.0443310733319	8.67893595067778	11.0191468747295	14.2428077670915	12
2000	11.4489805452305	8.93799313536051	11.4215604660474	14.8717036610392	13
2000	11.2565712604318	8.83306390810728	11.2303862130993	14.541080098111	14
2000	12.9879873654742	10.1945129862718	12.9572973758541	16.7765110612774	15
2000	13.8090840297135	10.8569627744097	13.7767586616152	17.8053427544399	16
2000	10.3955842544457	8.1569481536249	10.3719017741007	13.4260915533638	17
2000	10.6620381080225	8.32680767277849	10.6367544493919	13.8424146097639	18
2000	11.4674591650461	8.96671569901254	11.4404819667926	14.8684146712009	19
2000	12.4739855551811	9.75821637078692	12.4439952350824	16.1706858720529	20
2001	10.2255704669359	7.99419970729837	10.2017651713358	13.258810029815	1
2001	9.66093942188963	7.59412845188252	9.64031616859456	12.4449020022768	2
2001	9.59934487539419	7.54170625397329	9.5788738186275	12.3719826974079	3
2001	12.0328699090048	9.41938429447231	12.0042520692448	15.5862159651018	4
2001	10.3773748038266	8.12058514451353	10.353519098626	13.4406845758074	5
2001	10.7927582204273	8.43925490539126	10.7679872367459	13.9889528607748	6
2001	9.93115970757545	7.73875257075165	9.90825920711632	12.9176677103187	7
2001	12.8207074594623	10.0961258444339	12.7916055669674	16.4977728607914	8
2001	11.5795591342018	9.05130174858486	11.5515132216493	15.0246864346149	9
2001	11.67350500094	9.15926012993387	11.6463540498284	15.0812705323038	10
2001	11.7639936945346	9.18859955025372	11.7356812294288	15.274116357116	11
2001	11.8412497253877	9.33153921927965	11.8147505816459	15.2237035113504	12
2001	10.8502110927156	8.48749172859133	10.8245884375975	14.0631164973249	13
2001	11.6038117950427	9.12888827067268	11.577342453452	14.9474941441828	14
2001	13.3525986075231	10.497611177757	13.3216189556169	17.2155431709303	15
2001	11.0433693434608	8.66276457953723	11.0181821413105	14.2669890316757	16
2001	12.4037401887428	9.78212024264136	12.3756972407531	15.9369477374839	17
2001	13.7693920857832	10.8180766011971	13.7367836972027	17.7695037807378	18
2001	11.3283921402915	8.87527226255943	11.3021425250841	14.6565389362358	19
2001	11.2277067789766	8.78167357468036	11.2011888365194	14.5542955171455	20
2002	7.97641013432007	6.16246868220342	7.95754989836026	10.4679920244285	1
2002	8.6711366618099	6.76869243067632	8.65189777051419	11.2534797256365	2
2002	12.8665333136695	10.1220893726999	12.8372307683979	16.5739677573151	3
2002	9.60364973926881	7.4355091896022	9.58003879286949	12.5831816406348	4
2002	10.1528737215456	7.8921965610789	10.1284639322023	13.2456482667136	5
2002	11.5228747381282	8.97407881703758	11.4951729885362	15.0045406098045	6
2002	9.95371030480656	7.70927903575949	9.92964693232362	13.0342390054647	7
2002	9.81230513358617	7.6420484917098	9.7892043310092	12.7732664506129	8
2002	9.93890573751935	7.69015708401244	9.91403524513966	13.0339700966731	9
2002	9.32905272252086	7.2378614096065	9.30662126831042	12.194389186385	10
2002	8.59766132671247	6.61678695360306	8.57637322830107	11.3341767026836	11
2002	9.14986499158854	7.12360577178578	9.12895128037112	11.9106222632973	12
2002	9.74866940254849	7.56778783783445	9.72484306644818	12.738327663597	13
2002	9.41872470041281	7.32213057659919	9.39658654446472	12.2831369069191	14
2002	9.71270797240331	7.54808297247223	9.68950364693494	12.6736125658359	15
2002	8.52641274754927	6.61376218880387	8.50677247341247	11.1412870136304	16
2002	9.28480647032729	7.23311989984622	9.26346194627687	12.0796976327528	17
2002	10.4692737694528	8.1366278752611	10.4437751725581	13.6633585180472	18
2002	10.1713369197145	7.90956919718877	10.1466101889993	13.2666233294754	19
2002	10.3072508877354	8.00269819675404	10.2818894853571	13.4672680794514	20
2003	70.3699360402625	55.9328071513912	70.1913645165916	89.8457694547762	1
2003	80.1873848367545	64.2309064767543	79.9970892643407	101.49675257527	2
2003	77.2955735579929	61.9125360926426	77.1126122219545	97.8364065214473	3
2003	77.1638119056093	61.2949854719215	76.9654295792813	98.5991809073432	4
2003	75.2939852570947	59.9541034024524	75.1042538017364	95.9503686620742	5
2003	75.5418838199583	60.1088288878544	75.3517941729381	96.3329109392972	6
2003	79.6496085382358	63.2972804421718	79.4461298122908	101.721666917602	7
2003	78.4653939415306	62.6598606493412	78.2727071578214	99.6675167010982	8
2003	74.4477247973661	59.0529411694658	74.2538026569696	95.2829692829166	9
2003	78.9256105665773	62.8677958297225	78.7267646085032	100.542807994819	10
2003	73.6337676659917	58.3837744319632	73.4416263310134	94.2817993449373	11
2003	75.7297477826247	60.5278766945005	75.5460177380275	96.0930219404383	12
2003	78.8776046427417	62.7077604668334	78.6768334308843	100.691840637716	13
2003	77.9477865620356	62.2065779586672	77.7552713698255	99.0814998785277	14
2003	76.9765793426982	61.3559687577335	76.784323530268	97.9829220613456	15
2003	74.373360131237	59.3232154379247	74.1894868822632	94.5884981576926	16
2003	75.2557278065866	60.1527889535198	75.0725170678318	95.4899970852018	17
2003	79.3669229856257	63.1656568937685	79.1662531620311	101.196146157183	18
2003	75.2212775834181	59.8622703147341	75.0320745169588	95.909710825968	19
2003	75.8959927132599	60.3172338177564	75.7013418707249	96.9284645350522	20
2004	47.9593248953776	37.7966995378342	47.8352561109555	61.7745638125047	1
2004	48.8397015426411	38.731013464155	48.7225595282655	62.4514448424069	2
2004	48.5478283173869	38.5331216544422	48.4319473439745	62.0200749256051	3
2004	49.0968752391654	38.6061249192082	48.9689801656495	63.3890462589845	4
2004	43.8212693012385	34.5283087008605	43.7084538051503	56.4522654564583	5
2004	47.5022173344625	37.4409127476102	47.3811734675463	61.1652634996451	6
2004	48.3191895803108	38.0566964445975	48.1933741906029	62.2826276280369	7
2004	45.8931447993634	36.2925437418921	45.778495200406	58.8812602374885	8
2004	45.8248109126118	36.0136145414401	45.7022803286577	59.2194625860043	9
2004	44.5534013624955	35.1277211190912	44.4387887391259	57.3578959867136	10
2004	49.0700286600634	38.524670925744	48.9399881765381	63.4698219630783	11
2004	49.110592452677	38.9212714426938	48.9885834486943	62.8675452249979	12
2004	47.4089918156741	37.3287712037847	47.2859508421548	61.1245573653601	13
2004	47.1995098010394	37.3112273037594	47.0802746859414	60.5901856539776	14
2004	46.6670945083776	36.8458965402294	46.5485425133711	59.9839097701749	15
2004	46.5748125801961	36.8069287033953	46.4578191014636	59.8006457262263	16
2004	41.0194516849648	32.4659350660028	40.9173203698161	52.5810992729267	17
2004	47.3413606369125	37.2745138506214	47.2197081427334	61.0302151778522	18
2004	44.8810376519544	35.392544442992	44.7647740987525	57.7748596471736	19
2004	46.1549240995919	36.3317658675026	46.0340951944766	59.5308517284505	20
2005	79.7890470096715	63.1682275363378	79.5856725589607	102.284323523133	1
2005	82.6469034708554	65.9365786255541	82.4505759366586	105.031841761012	2
2005	79.3480195410893	63.3157514344398	79.1603154734241	100.816276408968	3
2005	79.6672453559819	62.955300003088	79.4632884019014	102.323955991862	4
2005	84.3676067340975	66.9342046888847	84.1544151643157	107.911779567077	5
2005	76.494387489828	60.5884573438747	76.3017435654756	97.9977995809408	6
2005	69.1951048318232	54.6805500319355	69.0174509322722	88.8762199034828	7
2005	73.9040694602688	58.7376143052544	73.7223797374326	94.3232129724951	8
2005	77.6862307382801	61.3893073802123	77.4814907506979	99.8222041662641	9
2005	78.1457011347502	61.957432141747	77.9481888288999	100.019399197972	10
2005	75.8885963464072	59.8574540701857	75.6903521645117	97.6816535466902	11
