jaar	mean	p02.5	p50	p97.5	simulatienr	groep3n
1986	84.7053401883974	68.648962687337	84.5401920620741	105.716870729926	8	4
1986	73.7111867916737	59.5638668644229	73.5619623796439	92.3048856131528	9	2
1986	77.1501073326175	59.9618275096566	76.9259757073808	100.951301238054	9	3
1986	84.537402106926	69.0147303156556	84.3850358063889	104.652186211403	9	4
1986	75.9186930600267	61.018121348555	75.7567014327837	95.642594680525	10	2
1986	85.5532457415021	66.0042247834847	85.2888369420106	112.893659417107	10	3
1986	82.2708390719753	67.2668104987646	82.1261768701897	101.665958254148	10	4
1986	77.2824328253928	61.9031536320006	77.1074067137474	97.7636816792313	11	2
1986	89.6853843634089	69.5966633293896	89.4198150158136	117.572202717667	11	3
1986	82.9390379132426	67.798418743238	82.7922376963601	102.520585336309	11	4
1986	74.4153669580344	59.7600872933104	74.2552857067267	93.8362045392637	12	2
1986	84.1619933519391	64.9421203200979	83.8995786105808	111.055488313284	12	3
1986	79.8874373640433	64.9918568959091	79.7390124965449	99.2724817598908	12	4
1986	75.2618453133811	60.7992695798809	75.1078782291644	94.285397515446	13	2
1986	79.6362080577602	61.7633485137087	79.3996482185641	104.463368599458	13	3
1986	78.0954852738161	64.1508675748201	77.9653298367366	96.0077008558789	13	4
1986	76.7169348559507	61.6576352794783	76.5521977722091	96.6587262934283	14	2
1986	79.8246785834654	61.3915077314214	79.5702351797419	105.723806490806	14	3
1986	80.5721390055709	65.8676381129346	80.4300600377393	99.5850424950532	14	4
1986	76.4579093315846	61.9773251999637	76.3074630983086	95.4139588491938	15	2
1986	78.8138868332381	61.9105750439232	78.6065785244216	101.877456870979	15	3
1986	80.7130208362331	65.9000357455262	80.5685581759082	99.8995807937134	15	4
1986	69.3657665897602	56.1308435148664	69.2296728924481	86.7118047667143	16	2
1986	82.17226342522	63.7451246224959	81.9300955587414	107.750693299364	16	3
1986	77.5200246106878	63.1288832658982	77.3778371600974	96.2214826055544	16	4
1986	77.9400397593268	62.8610655596377	77.7767831962539	97.825401501661	17	2
1986	87.9146764538455	68.3847413613963	87.6565508521228	114.960940016005	17	3
1986	78.8176535299036	64.1912735588627	78.6728894336217	97.8248054877028	17	4
1986	79.7288810083376	64.4110281937851	79.5664334488991	99.8719277378396	18	2
1986	78.9840148925407	61.5992009659414	78.7616382588641	102.942857257279	18	3
1986	85.3157054215007	69.763307429103	85.1649369045837	105.423298596835	18	4
1986	67.7383479153095	54.3296854499609	67.5916942668378	85.5308783681055	19	2
1986	93.5204143531735	72.9637899370436	93.2512271047252	121.884145858306	19	3
1986	83.7673226848256	68.6019956214856	83.6217042504845	103.334707608953	19	4
1986	76.2417688155058	61.1190192571923	76.0732130491285	96.3408289718981	20	2
1986	85.8570329783316	66.8556962285287	85.6109578497895	112.106103426795	20	3
1986	80.213593649027	65.828548366251	80.0783285547178	98.7159473818959	20	4
1987	34.1611148232253	26.7714839028954	34.0978333703753	44.0679483236305	1	2
1987	24.1114684481365	18.0819517636733	24.0432009609391	32.6868644782595	1	3
1987	15.0202384641436	11.8554356402982	14.9983886254713	19.1904804783606	1	4
1987	34.8944523966673	27.4721031580094	34.8299064737044	44.8073875673528	2	2
1987	14.999084744451	11.0379715538449	14.9551230684706	20.7332512395493	2	3
1987	10.5387979151579	8.11457562880199	10.5231582154276	13.8041238660098	2	4
1987	33.3152073792476	26.3113085681326	33.2555305794053	42.6298871480471	3	2
1987	19.7573903241758	14.8611492935164	19.7038039045031	26.6861073961454	3	3
1987	9.46694074828606	7.28765022042269	9.45493742170474	12.3861213504744	3	4
1987	34.1376360440208	26.5908575553169	34.0719785258473	44.325337501701	4	2
1987	21.0853901622149	15.9838149773873	21.0283303938102	28.2580915297048	4	3
1987	9.92323435111126	7.66500327153623	9.9103113439712	12.9418764138816	4	4
1987	33.2561092514665	26.2869427449863	33.1997021566508	42.4928860550444	5	2
1987	15.2584185806867	11.2695055743466	15.2155038312636	21.0010524981814	5	3
1987	9.67315801806104	7.46905494560931	9.66103689782882	12.6164953965899	5	4
1987	29.2364804569933	22.9011709848704	29.1818141631916	37.7369810264891	6	2
1987	15.8090629649313	11.7311568713177	15.7662502466026	21.6443316183802	6	3
1987	11.9960433999255	9.39332744959919	11.9795831691417	15.440817406287	6	4
1987	29.6305218277419	23.2470293985428	29.5768606779314	38.1705002950126	7	2
1987	19.6344299293199	14.5632210196324	19.5789057382947	26.9120150621896	7	3
1987	12.147922983243	9.36621313107389	12.1273588214998	15.9113658169512	7	4
1987	27.5041353996722	21.5165105311416	27.454026753331	35.535608723529	8	2
1987	8.71086904974877	6.26981054958478	8.68838691918397	12.2874818058918	8	3
1987	9.83412337942744	7.55916696916586	9.8203888720312	12.8958917364097	8	4
1987	30.2878729193019	23.917665835373	30.2350243529824	38.7492900564384	9	2
1987	18.6749108790756	13.9279660696155	18.6246336596961	25.4367799612878	9	3
1987	9.102293470916	7.03268896076949	9.09199851111847	11.8554097188223	9	4
1987	32.2340151921769	25.280953958741	32.1752742142167	41.5416078738395	10	2
