jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1994	2.64361520437576	2.30667868335202	2.64150004720438	2.99269803849175	14	0.174771830995255
1994	2.58353796693668	2.2467014598697	2.58087784107683	2.93559993599251	15	0.17555612759616
1994	2.61175192451591	2.27234350336602	2.60942564263541	2.96446564971046	16	0.176351023693508
1994	2.60839282008531	2.27226851494765	2.60609684067378	2.9576743706056	17	0.174654453015287
1994	2.59628102623574	2.25314857241866	2.5937798154029	2.95373449191618	18	0.178554692597803
1994	2.64096984147851	2.30992003595887	2.63874597044385	2.98474990906568	19	0.171947986711548
1994	2.6102206453252	2.26590639326029	2.60760645947415	2.96953837386786	20	0.179342010255974
1995	3.05974210930828	2.7432528667873	3.0570340702974	3.39168669719293	1	0.165188935419104
1995	3.04728828931897	2.72566744826546	3.04430551262018	3.38592816064875	2	0.168237910089975
1995	3.05600547235118	2.73512768144168	3.05315566655229	3.39314152735642	3	0.167651289448291
1995	3.04289333867006	2.72217665265509	3.0399471455758	3.3803834058902	4	0.167725098153464
1995	3.02801200757795	2.70939139683469	3.02521998435062	3.36258358507623	5	0.166424238016983
1995	3.04834887597914	2.72967019640657	3.04550425645236	3.38325926263057	6	0.166531585158897
1995	3.08514845802062	2.76615463289686	3.08233945915504	3.42013129181107	7	0.166609256300987
1995	3.02854410558872	2.7049832855991	3.02561868462521	3.36878131739478	8	0.169139995125304
1995	2.97049590743667	2.6504924674175	2.96777911286818	3.30604039570494	9	0.167009165219563
1995	3.07345147562096	2.74691651193437	3.07040878580663	3.41739452015475	10	0.170830031640099
1995	3.03726546789492	2.71539057444284	3.03445145075053	3.37520386401996	11	0.168098921980125
1995	3.01260276485008	2.69286289152613	3.00971886332091	3.34873974126098	12	0.167101833350386
1995	3.08302802969825	2.77030892467041	3.08026749840388	3.41149616737156	13	0.163365620772009
1995	3.04357878602598	2.72253405447259	3.04075788356896	3.38068128456661	14	0.167667427454732
1995	3.0389355991311	2.71826112556857	3.03600312795195	3.37634946434338	15	0.167688875642233
1995	3.04151946261026	2.72103601400953	3.03863809329724	3.37840797552314	16	0.167496918660893
1995	3.07214720051918	2.75831390593958	3.06933693307457	3.4020061141296	17	0.16401330259345
1995	3.05142778898419	2.72962302939487	3.04843144520953	3.39030433832088	18	0.168363345625691
1995	3.03288795943022	2.71632610807985	3.03023582258339	3.36463842853278	19	0.165171104156069
1995	3.05588264260684	2.73328140710786	3.05284180478924	3.39583975565729	20	0.168846986570812
1996	3.32142212729531	3.01681012798338	3.3181258758871	3.64480678573879	1	0.160012008752741
1996	3.27824061649836	2.96476785847482	3.27490296941854	3.61076040141064	2	0.164589321755352
1996	3.30851397501869	2.99715370918727	3.30536236832832	3.63793324967588	3	0.163276066428725
1996	3.31036093236008	2.99954823975364	3.30708080113357	3.63990784669202	4	0.163151168194195
1996	3.31540909700238	3.0067593910468	3.3123689894153	3.64152029488468	5	0.161761108464472
1996	3.32521467670983	3.01436021821047	3.32211309510609	3.65387217808459	6	0.162954170049511
1996	3.30340837762014	2.99415108614213	3.30017017052683	3.63116661589681	7	0.162306558708769
