loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	typegroup_name	source	obswell_statecode	obswell_state	measuringref_ost	tubelength	filterlength
SNOP022	SNO	Snoekengracht	183102	169452	2	1	1	1	648623_v2014	100% 91E0_va	100	1	91E0_va	4	390	1060	1.41	57.25	100% 91E0_va	4	1	3	1	57.54	1.85	0.3
SNOP023	SNO	Snoekengracht	183175	169506	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	70	1	91E0_va	4	390	10361	1.39	57.42	70% 91E0_va; 30% rbbsf	4	1	3	1	57.87	1.99	0.3
SNOP023	SNO	Snoekengracht	183175	169506	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	30	1	rbbsf	3	390	10361	1.39	57.42	70% 91E0_va; 30% rbbsf	2	1	3	1	57.87	1.99	0.3
SNOP023	SNO	Snoekengracht	183175	169506	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	1.39	57.42	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	57.87	1.99	0.3
SNOP023	SNO	Snoekengracht	183175	169506	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	1.39	57.42	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	3	1	57.87	1.99	0.3
SNOP023	SNO	Snoekengracht	183175	169506	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	1.39	57.42	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	57.87	1.99	0.3
SNOP024	SNO	Snoekengracht	183203	169474	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	1.01	56.66	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.98	1.48	0.3
SNOP024	SNO	Snoekengracht	183203	169474	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	1.01	56.66	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	3	1	56.98	1.48	0.3
SNOP024	SNO	Snoekengracht	183203	169474	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	1.01	56.66	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.98	1.48	0.3
SNOP025	SNO	Snoekengracht	183238	169448	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	0.87	56.26	100% 91E0_va	4	1	3	1	56.63	1.39	0.3
SNOP026	SNO	Snoekengracht	183260	169415	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	838	4396	1.08	56.47	100% 91E0_va	4	1	3	1	56.73	1.49	0.3
SNOP027	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	0.99	56.25	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.57	1.46	0.3
SNOP027	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	0.99	56.25	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	3	1	56.57	1.46	0.3
SNOP027	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	0.99	56.25	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.57	1.46	0.3
SNOP028	SNO	Snoekengracht	183331	169488	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	1.09	56.36	100% 91E0_va	4	1	3	1	56.62	1.5	0.3
SNOP029	SNO	Snoekengracht	183348	169465	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	1.02	56.19	100% 91E0_va	4	1	3	1	56.49	1.47	0.3
SNOP030	SNO	Snoekengracht	183218	169537	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	70	1	91E0_va	4	390	10361	1.67	57.27	70% 91E0_va; 30% rbbsf	4	1	4	2	57.56	2.11	0.3
SNOP030	SNO	Snoekengracht	183218	169537	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	30	1	rbbsf	3	390	10361	1.67	57.27	70% 91E0_va; 30% rbbsf	2	1	4	2	57.56	2.11	0.3
SNOP030	SNO	Snoekengracht	183218	169537	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	1.67	57.27	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	4	2	57.56	2.11	0.3
SNOP030	SNO	Snoekengracht	183218	169537	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	1.67	57.27	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	4	2	57.56	2.11	0.3
SNOP030	SNO	Snoekengracht	183218	169537	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	1.67	57.27	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	4	2	57.56	2.11	0.3
SNOP031	SNO	Snoekengracht	183313	169446	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	0.76	56.32	100% 91E0_va	4	1	3	1	56.65	1.24	0.3
SNOP032	SNO	Snoekengracht	183056	169524	2	1	1	1	625505_v2014	100% 9160	100	1	9160	4	390	7251	1.9	57.89	100% 9160	4	1	3	1	58.18	2.34	0.3
SNOP033	SNO	Snoekengracht	183103	169551	2	1	1	1	625505_v2014	100% 9160	100	1	9160	4	390	7251	1.62	57.62	100% 9160	4	1	3	1	58.25	2.4	0.3
SNOP034	SNO	Snoekengracht	182954	169413	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	60	0	6430_hf	3	838	21423	1.23	58.14	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	2	2	3	1	58.655	1.895	0.3
SNOP034	SNO	Snoekengracht	182954	169413	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	60	0	rbbhf	3	838	21423	1.23	58.14	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	2	2	3	1	58.655	1.895	0.3
SNOP034	SNO	Snoekengracht	182954	169413	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	20	1	rbbmc	2	838	21423	1.23	58.14	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	3	2	3	1	58.655	1.895	0.3
SNOP035	SNO	Snoekengracht	182868	169336	2	1	1	1	631501_v2014	100% rbbmr	100	1	rbbmr	2	838	3490	1.2	58.22	100% rbbmr	3	1	5	4	59.01	2.14	0.3
SNOP036	SNO	Snoekengracht	182898	169257	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	60	0	6430_hf	3	838	21423	1.26	58.32	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	2	2	3	1	58.81	1.9	0.3
SNOP036	SNO	Snoekengracht	182898	169257	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	60	0	rbbhf	3	838	21423	1.26	58.32	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	2	2	3	1	58.81	1.9	0.3
SNOP036	SNO	Snoekengracht	182898	169257	2	1	1	1	620859_v2014	60% 6430,rbbhf; 20% rbbmc; 20% gh	20	1	rbbmc	2	838	21423	1.26	58.32	60% 6430_hf,rbbhf; 20% rbbmc; 20% gh	3	2	3	1	58.81	1.9	0.3
SNOP040	SNO	Snoekengracht	182967	169293	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.58	58.104	70% rbbhc; 30% 6510_hu	2	1	3	1	58.464	3.09	0.3
SNOP110	SNO	Snoekengracht	182952	169202	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.48	58.24	70% rbbhc; 30% 6510_hu	2	1	3	1	58.9	3.29	0.3
SNOP112	SNO	Snoekengracht	182942	169220	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.99	58.45	70% rbbhc; 30% 6510_hu	2	1	3	1	58.72	3.41	0.3
SNOP113	SNO	Snoekengracht	182964	169190	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.6	58.92	70% rbbhc; 30% 6510_hu	2	1	3	1	59.14	2.97	0.3
SNOP114	SNO	Snoekengracht	183021	169399	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.18	57.88	70% rbbhc; 30% 6510_hu	2	1	3	1	58.3	2.75	0.3
SNOP117	SNO	Snoekengracht	183067	169338	2	1	1	1	613567_v2014	70% rbbmr; 30% 6430,rbbhf	30	0	6430_hf	3	838	4596	2.74	57.41	70% rbbmr; 30% 6430_hf,rbbhf	2	2	3	1	57.84	3.32	0.3
SNOP117	SNO	Snoekengracht	183067	169338	2	1	1	1	613567_v2014	70% rbbmr; 30% 6430,rbbhf	30	0	rbbhf	3	838	4596	2.74	57.41	70% rbbmr; 30% 6430_hf,rbbhf	2	2	3	1	57.84	3.32	0.3
SNOP117	SNO	Snoekengracht	183067	169338	2	1	1	1	613567_v2014	70% rbbmr; 30% 6430,rbbhf	70	1	rbbmr	2	838	4596	2.74	57.41	70% rbbmr; 30% 6430_hf,rbbhf	3	2	3	1	57.84	3.32	0.3
SNOP117	SNO	Snoekengracht	183067	169338	2	1	1	1	627848_v2014	70% rbbhc; 30% 6510_hu	70	1	rbbhc	3	838	19516	2.74	57.41	70% rbbhc; 30% 6510_hu	2	1	3	1	57.84	3.32	0.3
SNOP121	SNO	Snoekengracht	183133	169386	2	1	1	1	648623_v2014	100% 91E0_va	100	1	91E0_va	4	838	8374	2.68	57.18	100% 91E0_va	4	1	3	1	57.35	3	0.3
SNOP122	SNO	Snoekengracht	183164	169358	2	1	1	1	648623_v2014	100% 91E0_va	100	1	91E0_va	4	838	8374	2.67	57.13	100% 91E0_va	4	1	3	1	57.57	3.26	0.3
SNOP124	SNO	Snoekengracht	183175	169507	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	70	1	91E0_va	4	390	10361	2.83	57.41	70% 91E0_va; 30% rbbsf	4	1	3	1	57.76	3.33	0.3
SNOP124	SNO	Snoekengracht	183175	169507	2	1	1	1	642321_v2014	70% 91E0_va; 30% rbbsf	30	1	rbbsf	3	390	10361	2.83	57.41	70% 91E0_va; 30% rbbsf	2	1	3	1	57.76	3.33	0.3
SNOP124	SNO	Snoekengracht	183175	169507	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	2.83	57.41	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	57.76	3.33	0.3
SNOP124	SNO	Snoekengracht	183175	169507	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	2.83	57.41	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	3	1	57.76	3.33	0.3
SNOP124	SNO	Snoekengracht	183175	169507	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	2.83	57.41	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	57.76	3.33	0.3
SNOP126	SNO	Snoekengracht	183237	169449	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	2.93	56.28	100% 91E0_va	4	1	3	1	56.51	3.31	0.3
SNOP127	SNO	Snoekengracht	183260	169415	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	838	4396	2.9	56.47	100% 91E0_va	4	1	3	1	56.71	3.29	0.3
SNOP128	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	6430_hf	3	390	10245	2.94	56.24	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.52	3.37	0.3
SNOP128	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	70	1	91E0_va	4	390	10245	2.94	56.24	70% 91E0_va; 30% 6430_hf,rbbhf	4	2	3	1	56.52	3.37	0.3
SNOP128	SNO	Snoekengracht	183301	169517	2	1	1	1	652159_v2014	70% 91E0_va; 30% 6430,rbbhf	30	0	rbbhf	3	390	10245	2.94	56.24	70% 91E0_va; 30% 6430_hf,rbbhf	2	2	3	1	56.52	3.37	0.3
SNOP129	SNO	Snoekengracht	183331	169489	2	1	1	1	643340_v2014	100% 91E0_va	100	1	91E0_va	4	390	12611	2.85	56.33	100% 91E0_va	4	1	3	1	56.61	3.28	0.3
SNYP001	SNY	Snijsselsbos	161216	182673	2	1	1	1	466821_v2018	95% 91E0_va; 5% gh	95	1	91E0_va	4	710	3971	1.585	9.94	95% 91E0_va; 5% gh	4	1	3	1	10.97	2.865	0.5
SNYP002	SNY	Snijsselsbos	161253	182552	2	1	1	1	466823_v2018	100% 91E0_va	100	1	91E0_va	4	710	4290	2.475	9.94	100% 91E0_va	4	1	3	1	10.77	3.555	0.5
SNYP003	SNY	Snijsselsbos	161267	182479	2	1	1	1	466823_v2018	100% 91E0_va	100	1	91E0_va	4	710	4290	1.79	9.94	100% 91E0_va	4	1	3	1	11.08	3.18	0.5
SOMP001	SOM	Sombeekse Meersen	131737	200634	2	1	1	1	649041_v2014	100% 91E0_vc	100	1	91E0_vc	1	425	5381	1.38	15.86	100% 91E0_vc	5	1	3	1	16.71	2.38	0.3
SOMP002	SOM	Sombeekse Meersen	131744	200689	2	1	1	1	647699_v2014	70% 91E0_va; 30% 91E0_vc	70	1	91E0_va	4	425	30287	1.36	17.39	70% 91E0_va; 30% 91E0_vc	4	1	3	1	18.24	2.36	0.3
SOMP002	SOM	Sombeekse Meersen	131744	200689	2	1	1	1	647699_v2014	70% 91E0_va; 30% 91E0_vc	30	1	91E0_vc	1	425	30287	1.36	17.39	70% 91E0_va; 30% 91E0_vc	5	1	3	1	18.24	2.36	0.3
SOMP003	SOM	Sombeekse Meersen	132462	200169	2	1	1	1	461461_v2018	70% 91E0_va; 30% 91E0_vc	70	1	91E0_va	4	425	4447	1.39	5.44	70% 91E0_va; 30% 91E0_vc	4	1	3	1	6.23	2.38	0.4
SOMP003	SOM	Sombeekse Meersen	132462	200169	2	1	1	1	461461_v2018	70% 91E0_va; 30% 91E0_vc	30	1	91E0_vc	1	425	4447	1.39	5.44	70% 91E0_va; 30% 91E0_vc	5	1	3	1	6.23	2.38	0.4
SOMP012	SOM	Sombeekse Meersen	132422	200131	2	1	1	1	460421_v2018	100% rbbsf	100	1	rbbsf	3	425	2042	2.13	4.31	100% rbbsf	2	1	4	2	5.02	3.04	0.4
SOMP112	SOM	Sombeekse Meersen	132425	200132	2	1	1	1	460421_v2018	100% rbbsf	100	1	rbbsf	3	425	2042	2.15	4	100% rbbsf	2	1	4	2	4.67	3.02	0.4
SPBP005	SPB	Scherpenberg	38575	166102	2	1	1	1	530316_v2018	70% rbbhc; 30% gh	70	1	rbbhc	3	849	28882	2.8	72.02	70% rbbhc; 30% gh	2	1	4	2	72.45	3.23	0
SPBP006	SPB	Scherpenberg	37792	166223	2	1	1	1	590383_v2018	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	29	1	9130_end	4	273	7651	0.945	71.43	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	4	1	4	2	71.76	1.35	0.15
SPBP006	SPB	Scherpenberg	37792	166223	2	1	1	1	590383_v2018	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	70	1	91E0_va	4	273	7651	0.945	71.43	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	4	1	4	2	71.76	1.35	0.15
SPBP006	SPB	Scherpenberg	37792	166223	2	1	1	1	590383_v2018	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	1	1	91E0_vc	1	273	7651	0.945	71.43	70% 91E0_va; 29% 9130_end; 1% 91E0_vc	5	1	4	2	71.76	1.35	0.15
SPBP007	SPB	Scherpenberg	37828	165424	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	10	1	9130_end	4	273	15703	2.7	75.21	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	4	2	4	2	75.73	3.37	0.3
SPBP007	SPB	Scherpenberg	37828	165424	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	70	1	91E0_va	4	273	15703	2.7	75.21	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	4	2	4	2	75.73	3.37	0.3
SPBP007	SPB	Scherpenberg	37828	165424	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	20	1	91E0_vc	1	273	15703	2.7	75.21	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	5	2	4	2	75.73	3.37	0.3
SPBP008	SPB	Scherpenberg	37801	165397	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	10	1	9130_end	4	273	15703	1.65	71.7	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	4	2	4	2	72.24	2.34	0.3
SPBP008	SPB	Scherpenberg	37801	165397	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	70	1	91E0_va	4	273	15703	1.65	71.7	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	4	2	4	2	72.24	2.34	0.3
SPBP008	SPB	Scherpenberg	37801	165397	2	1	1	1	609243_v2018	70% 91E0_va; 20% 91E0_vc; 10% 9130	20	1	91E0_vc	1	273	15703	1.65	71.7	70% 91E0_va; 20% 91E0_vc; 10% 9130_end	5	2	4	2	72.24	2.34	0.3
SPBP010	SPB	Scherpenberg	38520	165957	2	1	1	1	535922_v2018	100% rbbmr	100	1	rbbmr	2	849	2498	0.71	68.63	100% rbbmr	3	1	3	1	69.05	1.53	0.8
STAP019	STA	Stamprooierbroek incl de Zig &	245644	206365	2	1	1	1	514830_v2018	100% 91E0_vm	100	1	91E0_vm	1	402	20234	1.76	31.779	100% 91E0_vm	5	1	4	2	32.329	2.61	0.6
STAP021	STA	Stamprooierbroek incl de Zig &	245580	206433	2	1	1	1	514830_v2018	100% 91E0_vm	100	1	91E0_vm	1	402	20234	1.71	31.537	100% 91E0_vm	5	1	4	2	32.187	2.66	0.6
STAP022	STA	Stamprooierbroek incl de Zig &	245572	206447	2	1	1	1	514830_v2018	100% 91E0_vm	100	1	91E0_vm	1	402	20234	1.74	31.692	100% 91E0_vm	5	1	4	2	32.252	2.6	0.6
STAP022	STA	Stamprooierbroek incl de Zig &	245572	206447	2	1	1	1	514832_v2018	90% rbbsf; 10% rbbhf; 0% 3150	10	1	rbbhf	3	402	8744	1.74	31.692	90% rbbsf; 10% rbbhf; 0% 3150	2	1	4	2	32.252	2.6	0.6
STAP022	STA	Stamprooierbroek incl de Zig &	245572	206447	2	1	1	1	514832_v2018	90% rbbsf; 10% rbbhf; 0% 3150	90	1	rbbsf	3	402	8744	1.74	31.692	90% rbbsf; 10% rbbhf; 0% 3150	2	1	4	2	32.252	2.6	0.6
STAP050	STA	Stamprooierbroek incl de Zig &	242727	208039	2	1	1	1	514356_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	53891	1.98	32.213	100% 91E0_vm	5	1	3	1	33.223	2.99	0
STAP050	STA	Stamprooierbroek incl de Zig &	242727	208039	2	1	1	1	514364_v2018	90% gh; 10% rbbmr	10	1	rbbmr	2	146	19754	1.98	32.213	90% gh; 10% rbbmr	3	1	3	1	33.223	2.99	0
STAP051	STA	Stamprooierbroek incl de Zig &	242726	208048	2	1	1	1	514356_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	53891	1.86	32.12	100% 91E0_vm	5	1	3	1	33.02	2.91	0.3
STAP052	STA	Stamprooierbroek incl de Zig &	242725	208068	2	1	1	1	514356_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	53891	2	32.15	100% 91E0_vm	5	1	3	1	33	3	0.3
STAP057	STA	Stamprooierbroek incl de Zig &	242728	207999	2	1	1	1	608925_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	17246	1.92	32.63	100% 91E0_vm	5	1	3	1	33.72	3.01	0
STAP058	STA	Stamprooierbroek incl de Zig &	242731	207989	2	1	1	1	608925_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	17246	1.78	32.35	100% 91E0_vm	5	1	3	1	33.43	3.01	0.3
STAP059	STA	Stamprooierbroek incl de Zig &	242737	207970	2	1	1	1	608925_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	17246	1.99	32.37	100% 91E0_vm	5	1	3	1	33.31	2.93	0
STAP060	STA	Stamprooierbroek incl de Zig &	242753	207932	2	1	1	1	608925_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	17246	1.66	32.28	100% 91E0_vm	5	1	3	1	33.46	2.99	0.3
STAP061	STA	Stamprooierbroek incl de Zig &	242785	207857	2	1	1	1	560335_v2018	95% gh; 5% rbbsf	5	1	rbbsf	3	146	9723	1.72	33.27	95% gh; 5% rbbsf	2	1	3	1	34.1	2.7	0.3
STAP066	STA	Stamprooierbroek incl de Zig &	242982	207459	2	1	1	1	600001_v2018	100% 91E0_vm	100	1	91E0_vm	1	146	47319	1.77	31.81	100% 91E0_vm	5	1	3	1	32.29	2.4	0.3
STBP002	STB	Steenbergbos	108235	163144	2	1	1	1	648930_v2014	100% 91E0_vc	100	1	91E0_vc	1	985	10117	2.73	0	100% 91E0_vc	5	1	4	2	0.46	3.34	0.3
STBP003	STB	Steenbergbos	108224	163244	2	1	1	1	648930_v2014	100% 91E0_vc	100	1	91E0_vc	1	985	10117	0.785	62.92	100% 91E0_vc	5	1	3	1	63.35	1.62	0.81
STEP002	STE	Steenbeemden	166456	204829	2	1	1	1	493215_v2018	100% 91E0_vo	100	1	91E0_vo	1	150	2999	1.9	4.33	100% 91E0_vo	5	1	4	2	5.18	3	0.5
STEP003	STE	Steenbeemden	166424	204952	2	1	1	1	493217_v2018	50% rbbsf; 50% gh	50	1	rbbsf	3	150	3866	0.79	3.95	50% rbbsf; 50% gh	2	1	4	2	4.96	2.05	0.5
STEP004	STE	Steenbeemden	166387	205013	2	1	1	1	493213_v2018	80% rbbmc; 20% rbbms	80	1	rbbmc	2	150	4346	1.96	4.15	80% rbbmc; 20% rbbms	3	1	4	2	4.66	2.9	0.86
STEP004	STE	Steenbeemden	166387	205013	2	1	1	1	493213_v2018	80% rbbmc; 20% rbbms	20	1	rbbms	2	150	4346	1.96	4.15	80% rbbmc; 20% rbbms	3	1	4	2	4.66	2.9	0.86
STEP020	STE	Steenbeemden	166455	204829	2	1	1	1	493215_v2018	100% 91E0_vo	100	1	91E0_vo	1	150	2999	1.04	4.3	100% 91E0_vo	5	1	4	2	4.99	1.98	0.5
STEP030	STE	Steenbeemden	166424	204952	2	1	1	1	493217_v2018	50% rbbsf; 50% gh	50	1	rbbsf	3	150	3866	0.45	4	50% rbbsf; 50% gh	2	1	4	2	4.88	2.06	1.46
STRP006	STR	Stropersbos	128953	214696	2	1	1	1	445537_v2016	70% 9120; 30% 91E0_vm	30	1	91E0_vm	1	617	10215	1.81	2.87	70% 9120; 30% 91E0_vm	5	1	3	1	3.46	2.65	0.5
STRP008	STR	Stropersbos	128945	214567	2	1	1	1	461940_v2018	60% 91E0_vm; 40% 9120	60	1	91E0_vm	1	617	333282	1.08	2.83	60% 91E0_vm; 40% 9120	5	1	4	2	3.22	1.62	0.3
STRP012	STR	Stropersbos	128912	214377	2	1	1	1	568239_v2014	100% rbbhc	100	1	rbbhc	3	617	8055	1.31	3.15	100% rbbhc	2	1	7	7	3.35	1.66	0.3
STRP017	STR	Stropersbos	129722	215139	2	1	1	1	445794_v2016	70% gh; 15% 91E0_vo; 15% 9120	15	1	91E0_vo	1	617	26920	0.87	3.25	70% gh; 15% 91E0_vo; 15% 9120	5	1	4	2	3.4	1.17	0.3
STRP018	STR	Stropersbos	129684	215148	2	1	1	1	662891_v2014	50% 91E0_vm; 50% 9120	50	1	91E0_vm	1	617	52648	1.57	2.91	50% 91E0_vm; 50% 9120	5	1	4	2	3.14	1.95	0.3
STRP019	STR	Stropersbos	129704	215106	2	1	1	1	662891_v2014	50% 91E0_vm; 50% 9120	50	1	91E0_vm	1	617	52648	1.71	3.26	50% 91E0_vm; 50% 9120	5	1	3	1	3.95	2.65	0.5
STRP021	STR	Stropersbos	129706	215093	2	1	1	1	662891_v2014	50% 91E0_vm; 50% 9120	50	1	91E0_vm	1	617	52648	1.45	2.92	50% 91E0_vm; 50% 9120	5	1	4	2	3.14	1.82	0.3
STRP022	STR	Stropersbos	129758	215048	2	1	1	1	662891_v2014	50% 91E0_vm; 50% 9120	50	1	91E0_vm	1	617	52648	0.86	3.07	50% 91E0_vm; 50% 9120	5	1	4	2	3.27	1.21	0.3
STRP027	STR	Stropersbos	129780	214633	2	1	1	1	461940_v2018	60% 91E0_vm; 40% 9120	60	1	91E0_vm	1	617	333282	1.65	3.3	60% 91E0_vm; 40% 9120	5	1	4	2	3.48	1.98	0.3
STRP028	STR	Stropersbos	130462	214577	2	1	1	1	393034_v2016	95% 9120; 5% 91E0_vo	5	1	91E0_vo	1	617	23661	1.95	3.6	95% 9120; 5% 91E0_vo	5	1	7	7	3.61	2.11	0.3
STRP037	STR	Stropersbos	130620	213655	2	1	1	1	481260_v2018	100% rbbhc	100	1	rbbhc	3	617	3101	1.27	2.69	100% rbbhc	2	1	3	1	2.94	1.67	0.3
STRP039	STR	Stropersbos	130544	213626	2	1	1	1	444555_v2016	100% rbbhc	100	1	rbbhc	3	617	8010	1.35	2.54	100% rbbhc	2	1	3	1	2.72	1.68	0.3
STRP040	STR	Stropersbos	129988	215363	2	1	1	1	481190_v2018	70% 9120; 30% 91E0_vm	30	1	91E0_vm	1	617	45931	1.19	3.39	70% 9120; 30% 91E0_vm	5	1	4	2	3.52	1.42	0.2
STRP046	STR	Stropersbos	130189	214569	2	1	1	1	449532_v2016	90% 4010; 10% 4030	90	1	4010	3	617	14888	1.78	3.11	90% 4010; 10% 4030	2	1	3	1	3.73	2.65	0.5
STRP048	STR	Stropersbos	129839	215207	2	1	1	1	445794_v2016	70% gh; 15% 91E0_vo; 15% 9120	15	1	91E0_vo	1	617	26920	1.8	3.08	70% gh; 15% 91E0_vo; 15% 9120	5	1	3	1	3.68	2.65	0.5
STRP052	STR	Stropersbos	129393	214907	2	1	1	1	476018_v2018	70% gh; 30% 91E0_vm	30	1	91E0_vm	1	617	14089	1.8	2.92	70% gh; 30% 91E0_vm	5	1	3	1	3.52	2.65	0.5
SWEP001	SWE	Schorreweide	57390	212634	2	1	1	1	438293_v2018	100% 1330_hpr	100	1	1330_hpr	3	1	24681	1.41	1.99	100% 1330_hpr	2	1	4	2	1.92	1.84	1
SWEP002	SWE	Schorreweide	57102	212398	2	1	1	1	439641_v2016	100% rbbkam	100	1	rbbkam	5	1	2351	1.48	1.91	100% rbbkam	1	1	7	7	2.13	2.2	1
SWEP002	SWE	Schorreweide	57102	212398	2	1	1	1	479124_v2018	100% 1330_hpr	100	1	1330_hpr	3	1	12157	1.48	1.91	100% 1330_hpr	2	1	7	7	2.13	2.2	1
