jaar	mean	sd	p02.5	p50	p97.5	intercept	tijdvenster	gem_jaar	og_jaar	bg_jaar
1993	3.36381387710571	0.0310504157096148	3.30291208622892	3.36381385240718	3.42472649211488	2.3461172580719	10	28.8991989605354	27.1917083356884	30.7142431149072
1994	3.31451463699341	0.0310798939317465	3.25355487609419	3.31451466035171	3.37548481370186	2.3461172580719	10	27.509038873976	25.8821845314164	29.2384555494951
1995	3.42219305038452	0.0310313161462545	3.36132830315909	3.42219313755578	3.48306810662129	2.3461172580719	10	30.6365288535263	28.8274570613541	32.5594648966522
1996	3.59839415550232	0.0309503152966499	3.53768826423085	3.59839423653223	3.65911082110164	2.3461172580719	10	36.5395105336252	34.387332807699	38.8268035433857
1997	3.59894251823425	0.0309464670717716	3.53824422768784	3.59894250666093	3.65965164485974	2.3461172580719	10	36.5595529341954	34.4064562235912	38.8478076804493
1998	3.46882152557373	0.0309993885457516	3.40801958340265	3.46882141855362	3.529634183326	2.3461172580719	10	32.0988924226604	30.2053657790844	34.1114867814057
1999	3.35947513580322	0.0310528483241796	3.29856848599797	3.35947512745521	3.42039245981233	2.3461172580719	10	28.7740844284603	27.0738545652082	30.5814146424629
2000	3.15607261657715	0.0311641171574593	3.09494810050505	3.15607269505519	3.21720774847909	2.3461172580719	10	23.4782067040585	22.0860922507669	24.9583328519266
2001	3.04598140716553	0.0312386471778154	2.98471063797777	3.04598151265934	3.10726220284362	2.3461172580719	10	21.0306607193718	19.7807776023561	22.3597440813529
2002	2.83832335472107	0.0313935317099094	2.77674931318616	2.83832362572958	2.89990735982347	2.3461172580719	10	17.0870925136245	16.0667081315369	18.1724617913924
2003	3.22488927841187	0.0311270412057638	3.16383721786238	3.22488946603557	3.2859517784229	2.3461172580719	10	25.1507892663171	23.6612151925306	26.7344174512904
2004	3.19699120521545	0.0311324037611485	3.13592926660938	3.19699124603471	3.25806456978926	2.3461172580719	10	24.4588277815238	23.0100083425557	25.9991688392477
2005	3.37767672538757	0.0310345590114594	3.31680621352189	3.37767657532027	3.43855837303442	2.3461172580719	10	29.3026139509741	27.5721502264095	31.1420306006173
2006	3.46234536170959	0.0309979263693094	3.40154651845614	3.46234545940082	3.5231553514176	2.3461172580719	10	31.8916864097173	30.0104759324799	33.8911985681098
2007	3.359708070755	0.031043803319335	3.29881943407234	3.35970810634648	3.42060785456072	2.3461172580719	10	28.780787699112	27.0806495494355	30.588002428037
2008	3.25403618812561	0.0310956817120314	3.19304611495186	3.25403613828984	3.3150375852489	2.3461172580719	10	25.8946449366617	24.3625255835175	27.5234284400367
2009	3.52782797813416	0.0309686306864023	3.46708627668223	3.52782797417352	3.5885804063548	2.3461172580719	10	34.0499300456623	32.0432411535314	36.1826747555716
2010	3.63921618461609	0.030928261578083	3.57855326203697	3.63921622248835	3.69988943580652	2.3461172580719	10	38.0619914558909	35.8216787581234	40.4428325836963
2011	3.69296336174011	0.0309082865715027	3.6323394149133	3.69296335566865	3.75359737171094	2.3461172580719	10	40.1636903256253	37.8011458218433	42.6743216022159
2012	3.59955358505249	0.0309440866112709	3.5388595349446	3.59955360134147	3.66025767647482	2.3461172580719	10	36.5819000909907	34.4276332803151	38.8713578154228
2013	3.58010983467102	0.0309548862278461	3.51939450050629	3.58010987503422	3.64083499633612	2.3461172580719	10	35.877481222011	33.7639782014559	38.1236565523716
2014	3.46646332740784	0.0310044903308153	3.40565090422085	3.46646345687525	3.52728564164901	2.3461172580719	10	32.0232860558577	30.1339036268535	34.0314685329102
2015	3.56801700592041	0.0309627931565046	3.50728616392068	3.56801710375138	3.62875766435198	2.3461172580719	10	35.4462337418841	33.3576177283736	37.6659937316031
2016	3.41828012466431	0.0310282688587904	3.35742110155565	3.41828027528252	3.47914898594888	2.3461172580719	10	30.5168846239447	28.7150421318099	32.4321101470178
2017	3.57418847084045	0.0309585612267256	3.51346610202097	3.57418864207131	3.63492100512749	2.3461172580719	10	35.6656653407203	33.5644040463051	37.8988589633588
2018	3.90425896644592	0.0308492202311754	3.84375052598534	3.90425899034476	3.96477736896508	2.3461172580719	10	49.6133011658252	46.7002970741447	52.7085335279441
1985	2.35504150390625	0.0377656146883965	2.28087445448333	2.35504200884359	2.4292188984518	2.35501670837402	20	10.5385662442843	9.78523341060511	11.3500131038594
1986	2.64980745315552	0.0338672436773777	2.58322356260014	2.64980631145902	2.71639268405008	2.35501670837402	20	14.1513135922566	13.2397486024753	15.1256606764434
1987	1.97885167598724	0.0350325703620911	1.9099939316481	1.97885091810235	2.04768195165703	2.35501670837402	20	7.23443074296	6.7530478185364	7.74991558972094
1988	1.55000686645508	0.0365929789841175	1.47811489921992	1.55000625961412	1.62189148429136	2.35501670837402	20	4.71150253380017	4.38467233608324	5.06265720247539
1989	3.31647896766663	0.0330792479217052	3.25143151878944	3.31647826072334	3.38154045117459	2.35501670837402	20	27.5631288307148	25.8272857113607	29.416050218321
1990	3.64580059051514	0.0328582189977169	3.58118169928057	3.64580098312926	3.71043045274137	2.35501670837402	20	38.31343394825	35.9159576414851	40.8713959454402
1991	3.61260461807251	0.0328693389892578	3.54796315108786	3.61260534217441	3.6772549531	2.35501670837402	20	37.0624607624919	34.7424801866795	39.5377120982317
1992	3.41245007514954	0.032946702092886	3.34765759313419	3.4124509068842	3.47725023742197	2.35501670837402	20	30.3394872956245	28.4360467791625	32.3705881515342
1993	3.35510563850403	0.0329691618680954	3.29026909511335	3.35510658310848	3.41994902455817	2.35501670837402	20	28.6486304293212	26.850087911299	30.5678567713295
1994	3.30423951148987	0.0329970680177212	3.2393494028602	3.3042400062411	3.36913807522817	2.35501670837402	20	27.2278272635065	25.5171149837565	29.0534743533219
1995	3.38596558570862	0.0329626053571701	3.32114360139569	3.38596574120643	3.45079848676882	2.35501670837402	20	29.5465086331307	27.6920010683549	31.5255549999201
1996	3.5372040271759	0.0328962616622448	3.47251081951339	3.53720448138978	3.60190751270917	2.35501670837402	20	34.370685217948	32.2175333880752	36.6681126666236
1997	3.53186082839966	0.0328957214951515	3.46716788412264	3.53186156887119	3.59656230536123	2.35501670837402	20	34.1875255796939	32.0458562271277	36.4726368960405
1998	3.43852210044861	0.0329328253865242	3.37375662031662	3.43852294050873	3.50329528763244	2.35501670837402	20	31.1409010191264	29.1879694814298	33.2247568946651
1999	3.38649773597717	0.032957274466753	3.32168499860561	3.38649833601931	3.45131886222807	2.35501670837402	20	29.5622359999247	27.7069974996171	31.5419643942341
2000	3.27461194992065	0.0330097861588001	3.20969669319959	3.2746125893693	3.33953471974473	2.35501670837402	20	26.4329661755077	24.7715716988887	28.205999956977
2001	3.20928907394409	0.033044770359993	3.14430582401485	3.20928961324565	3.27427993955831	2.35501670837402	20	24.7614763869369	23.2035625254455	26.4241916135334
2002	3.10361957550049	0.0331035777926445	3.03852147068601	3.10362010514345	3.16872416488582	2.35501670837402	20	22.2784440289693	20.8743570588386	23.7771293000475
2003	3.286301612854	0.0330056995153427	3.22139473549339	3.28630208502278	3.35121698258451	2.35501670837402	20	26.7437717071355	25.0630521436487	28.5374420897261
2004	3.27411103248596	0.033007588237524	3.20919950574106	3.27411192372873	3.33902884681834	2.35501670837402	20	26.4197287576033	24.7592586453135	28.1917349136908
2005	3.37276244163513	0.0329595506191254	3.30794430280012	3.37276345709603	3.43758678646812	2.35501670837402	20	29.1589658442032	27.3288877698003	31.1117881160133
2006	3.41985106468201	0.0329398140311241	3.35507174576829	3.41985203006817	3.48463753561764	2.35501670837402	20	30.5648624945276	28.6476594653152	32.6106047846813
2007	3.35619854927063	0.0329674519598484	3.29136509607988	3.35619951822403	3.42103833186586	2.35501670837402	20	28.6799579419354	26.8795317659005	30.6011727034409
2008	3.28315162658691	0.0330014042556286	3.2182517323281	3.28315265111772	3.34805693209009	2.35501670837402	20	26.6596617357031	24.9844025541286	28.447404668066
2009	3.41417360305786	0.0329418890178204	3.34939002684763	3.41417462891804	3.47896383617231	2.35501670837402	20	30.3918233370612	28.4853530428644	32.4261059049298
2010	3.47778415679932	0.0329171568155289	3.4130493053509	3.47778493370014	3.54252706790513	2.35501670837402	20	32.387876050566	30.3576730808976	34.5541295830139
2011	3.52591896057129	0.032897874712944	3.46122162153314	3.52591981861389	3.59062436492117	2.35501670837402	20	33.9849901366262	31.8558685691462	36.2567062764992
2012	3.49018836021423	0.0329127162694931	3.42546218304664	3.49018915392766	3.55492267326345	2.35501670837402	20	32.7921238560179	30.7368476189876	34.9851145783572
2013	3.50145077705383	0.0329096801578999	3.43673094820817	3.50145141117352	3.56617973129624	2.35501670837402	20	33.1635299633216	31.085172848215	35.3811690652498
2014	3.45161008834839	0.0329306833446026	3.38684934957507	3.45161063595359	3.51637983831298	2.35501670837402	20	31.5511515758606	29.5726323117217	33.6623444855088
2015	3.5182991027832	0.0329046845436096	3.45358938785579	3.51829956092377	3.58301883914935	2.35501670837402	20	33.7270134658515	31.6136625982425	35.982000925994
2016	3.44762182235718	0.0329340361058712	3.3828550244764	3.4476222717828	3.51239865074908	2.35501670837402	20	31.4255677882856	29.4547452007057	33.5285947962307
2017	3.53603219985962	0.0328976549208164	3.47133622801292	3.53603268602464	3.60073832400948	2.35501670837402	20	34.3304322994712	32.179713163197	36.6252657765856
2018	3.74260401725769	0.0328273475170135	3.67804594225595	3.7426041888105	3.80717473115277	2.35501670837402	20	42.2077569131274	39.5689983716725	45.0230567670212
1985	2.3611056804657	0.0369138568639755	2.28856887162993	2.36110576894211	2.43362133027596	2.36106061935425	30	10.6026681368288	9.86081548545275	11.4000909139433
1986	2.64200043678284	0.0333713106811047	2.5763600802625	2.64199977137783	2.70764141916273	2.36106061935425	30	14.0412641930318	13.1491889545615	14.9938695240071
1987	1.97173178195953	0.0345381200313568	1.90384866196759	1.97173148410152	2.03964602482323	2.36106061935425	30	7.18310529541248	6.71167576992299	7.68788739588213
1988	1.54346251487732	0.0360837280750275	1.4725496398528	1.54346229688457	1.61437823288908	2.36106061935425	30	4.68076947840683	4.36033827278633	5.02476271979567
1989	3.30951976776123	0.0326114408671856	3.24535002996242	3.30951949189413	3.37366329452626	2.36106061935425	30	27.3719774091034	25.6706939998687	29.1852456182143
1990	3.64247727394104	0.0324007198214531	3.57871358741031	3.64247793655031	3.70620465596647	2.36106061935425	30	38.1863176190949	35.8274223425527	40.6990461463568
1991	3.60972809791565	0.0324114263057709	3.54594283509879	3.60972901894885	3.67347485802138	2.36106061935425	30	36.956003034352	34.6723602545192	39.388537911245
1992	3.4093976020813	0.032489687204361	3.34546034062511	3.40939853140697	3.47329764324566	2.36106061935425	30	30.2470180295219	28.37363419724	32.2428928833581
1993	3.35217523574829	0.0325127169489861	3.28819307144917	3.35217624760727	3.4161206965936	2.36106061935425	30	28.5648012903215	26.7944043136421	30.4510567075629
1994	3.29983448982239	0.032541036605835	3.23579822923474	3.29983527824767	3.36383663526853	2.36106061935425	30	27.1081518743108	25.4266599837928	28.8998566606947
1995	3.38068270683289	0.0325063467025757	3.31671444725524	3.38068320114654	3.44461673439823	2.36106061935425	30	29.3908295856646	27.5696201492094	31.3312729460307
1996	3.53407979011536	0.0324393808841705	3.47024095811533	3.53408044409643	3.59788085399983	2.36106061935425	30	34.2634706185151	32.1444869866632	36.5207595608311
1997	3.52992749214172	0.0324387475848198	3.46608929115281	3.52992838034497	3.59372686647601	2.36106061935425	30	34.1214934486461	32.0113104256675	36.3693674394434
1998	3.43665075302124	0.0324761345982552	3.37273985016812	3.43665169884918	3.50052403218158	2.36106061935425	30	31.0826800669234	29.1583071078291	33.1328100689331
1999	3.38399481773376	0.0325008891522884	3.32003631948877	3.38399562068682	3.44791741261144	2.36106061935425	30	29.4883366607059	27.6613551865519	31.4348582528761
2000	3.27201008796692	0.0325538367033005	3.20794876634568	3.27201089118806	3.33603736825668	2.36106061935425	30	26.3642806403799	24.7283106231153	28.1075259605179
2001	3.20613598823547	0.0325891636312008	3.14200636399369	3.20613672786802	3.27023331636005	2.36106061935425	30	24.6835242890229	23.1502681586856	26.317478925394
2002	3.10040664672852	0.0326484814286232	3.03616192485962	3.10040747504984	3.16462123307586	2.36106061935425	30	22.2069798413027	20.8251611196232	23.6797732191479
2003	3.28367233276367	0.0325497984886169	3.21961925240454	3.28367303103165	3.34769195244291	2.36106061935425	30	26.6735472010492	25.0185925986771	28.4370238388579
2004	3.27298593521118	0.0325514115393162	3.20892887246838	3.27298687918597	3.33700807513942	2.36106061935425	30	26.3900207081342	24.7525588727488	28.1348233761756
2005	3.36590576171875	0.0325062870979309	3.30193607075716	3.36590678459905	3.42983850712085	2.36106061935425	30	28.9597160254601	27.1651817549316	30.8716567943499
2006	3.4073474407196	0.0324889458715916	3.34341168886999	3.40734836390949	3.47124608295453	2.36106061935425	30	30.1850702849855	28.3155660028061	32.1768124518193
2007	3.35093259811401	0.0325142815709114	3.28694768905195	3.35093354159065	3.41488138557369	2.36106061935425	30	28.5293276382347	26.7610558042993	30.4133417525242
2008	3.29375982284546	0.0325413905084133	3.22972225735607	3.29376076709153	3.3577621974506	2.36106061935425	30	26.9439780348706	25.2726367071565	28.7248383854405
2009	3.41041135787964	0.0324882753193378	3.3464770226767	3.41041221764392	3.47430875578736	2.36106061935425	30	30.2776966671278	28.402495830933	32.2755105640273
2010	3.46061372756958	0.0324682630598545	3.39671857055586	3.46061447686922	3.52447178256251	2.36106061935425	30	31.836509463677	29.8659361143285	33.9358433769042
2011	3.49384784698486	0.0324546135962009	3.42997914647703	3.49384862923417	3.55767886982802	2.36106061935425	30	32.9123460410313	30.8759988696117	35.0816734374404
2012	3.4616870880127	0.032468419522047	3.39779168596305	3.46168776989044	3.52554549662815	2.36106061935425	30	31.8706998596088	29.8980029131336	33.9723003379409
2013	3.46787285804749	0.0324668884277344	3.40398077348188	3.46787350730069	3.53172850715	2.36106061935425	30	32.0684556852455	30.0836180715355	34.1830021428667
2014	3.43204784393311	0.032482486218214	3.36812554910848	3.43204844791306	3.4959344117851	2.36106061935425	30	30.9399380825684	29.02407183959	32.9810914797382
2015	3.48298287391663	0.0324618779122829	3.41910076778382	3.48298342866464	3.54682880471448	2.36106061935425	30	32.5566898836593	30.5419383740282	34.703092524127
2016	3.43622994422913	0.0324818380177021	3.37230914731481	3.43623044740337	3.50011540695476	2.36106061935425	30	31.0696029535439	29.1457512458771	33.1192739326952
2017	3.49642825126648	0.0324564352631569	3.43255670509284	3.49642879431818	3.56026340451693	2.36106061935425	30	32.997382867184	30.9556862218117	35.1724605100167
2018	3.64255976676941	0.0324028693139553	3.57879266593627	3.64256013873904	3.70629215450945	2.36106061935425	30	38.1894678463741	35.8302556343255	40.7026074093957
