jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	droogte_ind_j	droogte_ind_j_var	lcl	ucl	tijdvenster
2003	3.23635230064392	0.00212323246684128	3.14603834909369	3.32666625219415	25.4407520727721	23.2437981239667	27.8453573971155	27.4612068965517	1.56513216565492	25.0091441470325	29.913269646071	20
2003	3.23470969200134	0.00209546071189793	3.14498833517463	3.32443104882806	25.3989971764089	23.2194046214044	27.7831868683035	27.4612068965517	1.56513216565492	25.0091441470325	29.913269646071	30
2004	3.62466598749161	0.00373677183374324	3.50485287186353	3.74447910311969	37.5121915256695	33.2765475757895	42.2869743278987	27.9094827586207	35.2210555651167	16.2774061143171	39.5415594029242	0
2004	3.62583636045456	0.00490061882640235	3.48862769715844	3.76304502375068	37.5561204820292	32.7409863144103	43.0794042707231	41.2836206896552	21.7862425814089	32.1351765869271	50.4320647923833	2
2004	3.46647559404373	0.00352475329009903	3.35011111389947	3.58284007418799	32.0236788762572	28.5059008696061	35.9755691798915	32.9112068965517	9.32695455754428	26.9253545238096	38.8970592692938	4
2004	3.26150827407837	0.00276690575981939	3.15840955843689	3.36460698971985	26.088856628971	23.5331380688	28.9221283713699	27.0603448275862	5.07043645826814	22.6468894128252	31.4738002423472	6
2004	3.20425211191177	0.00239960469636882	3.10824002203987	3.30026420178368	24.6370673553277	22.3816185612391	27.1198030745704	24.5991379310345	3.85250204695746	20.7520907694323	28.4461850926367	8
2004	3.22759083509445	0.00236067131494845	3.13236082447014	3.32282084571876	25.2188274122049	22.9280447872396	27.738486292583	25.6336206896552	3.54802533794355	21.9417249519286	29.3255164273818	10
2004	3.29492311477661	0.00208201625762859	3.20549004675753	3.38435618279569	26.9753399851269	24.6675853252359	29.4989946409043	27.4534482758621	2.39778214114358	24.4184326460148	30.4884639057093	20
2004	3.29214537143707	0.00204336642947994	3.20354629426643	3.38074444860772	26.9005133868065	24.6196842138444	29.3926442836678	27.4534482758621	2.39778214114358	24.4184326460148	30.4884639057093	30
2005	3.64651349782944	0.00367659692807685	3.52766899960213	3.76535799605674	38.340757614011	34.0445172680373	43.179161062638	58.4491379310345	37.0082297729311	46.525597538362	70.372678323707	0
2005	3.69708796739578	0.00440634747880972	3.56698253140406	3.8271934033875	40.3296918199062	35.4095844760117	45.9334405177918	47.9241379310345	27.4606270730334	37.6531718146575	58.1951040474115	2
2005	3.66526788473129	0.00339575043608023	3.55105267175489	3.7794830977077	39.0666001071436	34.8499837790139	43.7933989757127	45.2931034482759	16.178307987567	37.4095390282285	53.1766678683233	4
2005	3.47309713363647	0.00283484206843657	3.36874039312535	3.5774538741476	32.236428521612	29.0419226036612	35.7823184783915	37.4948275862069	9.34769974132716	31.5023219895235	43.4873331828903	6
2005	3.34833543300629	0.00248537915932565	3.25062242170039	3.44604844431218	28.4553283996614	25.8063973811567	31.3761623667706	32.5758620689655	6.11047583286397	27.7308642403251	37.4208598976059	8
2005	3.32766513824463	0.00235648302735096	3.23251964335458	3.42281063313467	27.8731856324943	25.3434330033433	30.6554552889892	31.0396551724138	5.15934001919186	26.5876757679548	35.4916345768728	10
2005	3.35535306930542	0.00205109092137346	3.26658668555826	3.44411945305258	28.6557198599426	26.2216835674273	31.3156963617525	30.4603448275862	3.03730589106536	27.044482665391	33.8762069897814	20
2005	3.35419597625732	0.00199119239328984	3.2667353296895	3.44165662282515	28.6225817013683	26.2255815565003	31.2386660134308	30.2284482758621	2.9104259887978	26.8846940267335	33.5722025249907	30
2006	3.66802679300308	0.00365585222610558	3.54951805108162	3.78653553492454	39.1745300893304	34.7965432893718	44.1033408105395	44.1844827586207	14.6970050795836	36.6704948218638	51.6984706953776	0
2006	3.62294872999191	0.00430457459064426	3.49435458647278	3.75154287351104	37.4478287130204	32.929028252821	42.586737287019	48.6025862068966	13.9003386867138	41.2950872435795	55.9100851702136	2
2006	3.65039417743683	0.00318047706280341	3.53985856921728	3.76092978565638	38.4898348836879	34.4620448521972	42.9883773794435	47.2301724137931	12.3463628434195	40.3432436716556	54.1171011559307	4
2006	3.55805962085724	0.00262020121944739	3.45773133469312	3.65838790702136	35.0950333639499	31.7448762604758	38.7987452435039	41.9370689655172	8.69596701138995	36.157239653941	47.7168982770935	6
2006	3.43612476587296	0.00236666402236494	3.34077395828163	3.53147557346428	31.0663352756259	28.2409755861932	34.1743572034897	36.7560344827586	5.98520653409683	31.9609568586334	41.5511121068838	8
2006	3.38122886419296	0.00224626721135159	3.28833505320898	3.47412267517695	29.4068859878236	26.7982089004042	32.2695052760713	33.5318965517241	4.67747920447671	29.2929103389702	37.770882764478	10
2006	3.38011652231216	0.00203177021079245	3.29176920519512	3.46846383942921	29.3741936628474	26.8903962247658	32.0874131466979	31.8310344827586	2.83612178484261	28.5302398134932	35.1318291520241	20
2006	3.37887938022614	0.001976535823791	3.29174121395741	3.46601754649486	29.3378760812603	26.8896435398275	32.0090138675341	31.3922413793103	2.61176211746667	28.2246957442074	34.5597870144133	30
2007	3.69001240730286	0.00361269773735355	3.57220519348376	3.80781962112195	40.0453438089131	35.5950005313596	45.0521010488885	10.776724137931	11.5493290282037	4.11580059875516	17.4376476771069	0
2007	3.47706298828125	0.00675627085186967	3.31595777388847	3.63816820267403	32.3645273541756	27.5487668424764	38.0221240699652	21.6	8.93084819659136	15.7426331485876	27.4573668514124	2
2007	3.46060353517532	0.00363344498471978	3.34245852997705	3.57874854037359	31.8361849750744	28.2885896276902	35.8286746390161	31.6	8.28339633268665	25.9589455461191	37.2410544538809	4
