jaar,gem_jaar,og_jaar_trend,bg_jaar_trend,aantal dagen onder kritisch minimum,og_jaar_indicator,bg_jaar_indicator,tijdvenster
2005,28.62258170136826,26.225581556500263,31.238666013430755,30.228448275862068,26.88469402673346,33.57220252499067,30
2006,29.337876081260344,26.889643539827528,32.009013867534094,31.392241379310345,28.22469574420736,34.55978701441333,30
2007,28.568381390552286,26.187634520522145,31.165564596392617,29.64741379310345,26.654975565429172,32.63985202077773,30
2008,28.18448242314585,25.822066967279998,30.763031110839574,27.98448275862069,25.131783455669762,30.837182061571617,30
2009,29.83201659316443,27.374921890004845,32.5096530901802,31.411206896551725,28.304088232178422,34.51832556092503,30
2010,31.570118563564407,28.98571867063409,34.38494651254789,32.89310344827586,29.87553217687296,35.91067471967876,30
2011,32.455735806554,29.805080062274822,35.34212236786169,34.02672413793103,30.74790991232822,37.30553836353385,30
2012,32.18945319335935,29.553016890626353,35.061087019380494,32.88189655172414,29.7109785936871,36.05281450976118,30
2013,31.831316145598873,29.214857610818644,34.68210254722755,32.97586206896552,29.950277682908627,36.00144645502241,30
2014,31.419016707735217,28.837834698410546,34.23123203266553,31.768103448275863,28.849634530300683,34.68657236625104,30
2015,31.647714146373474,29.0653270474482,34.45954036765265,33.35603448275862,30.310604730988164,36.40146423452909,30
2016,31.720343012470796,29.11374412942502,34.560314755664386,31.78965517241379,28.886372416096968,34.692937928730615,30
2017,33.59291721365671,30.83752802199163,36.59450543891912,33.79396551724138,30.605589160208872,36.98234187427389,30
2018,37.55091270431653,34.23493576793909,41.18807333202967,38.91724137931035,35.558994409092485,42.27548834952821,30
