jaar	mean	sd	p02.5	p50	p97.5	intercept	tijdvenster	gem_jaar	og_jaar	bg_jaar
1994	3.40477752685547	0.0354083031415939	3.33512541037141	3.40477750729658	3.47440016295516	3.08809804916382	10	30.1075968470405	28.0819047650841	32.2784609118765
1995	3.53532361984253	0.0353579297661781	3.46576927632976	3.53532372981683	3.6048496728435	3.08809804916382	10	34.306115057539	32.0010679707818	36.7761549868788
1996	3.39447093009949	0.035414956510067	3.32480705004994	3.39447050895984	3.46410784619908	3.08809804916382	10	29.7988836112382	27.7936353447106	31.9479445748667
1997	3.23222327232361	0.0354913175106049	3.16241210221074	3.23222235991249	3.30200776043254	3.08809804916382	10	25.3359230568959	23.6275192404403	27.1671292878015
1998	3.37744903564453	0.0354287214577198	3.30776197507408	3.37744729002732	3.44711700184433	3.08809804916382	10	29.2959428058376	27.3239054100628	31.4097075206691
1999	3.56692337989807	0.0353527963161469	3.49738176701564	3.56692239236622	3.63644325560599	3.08809804916382	10	35.4074900077095	33.0288613966808	37.9565944523392
2000	3.5719735622406	0.0353486612439156	3.50243868540174	3.57197307456765	3.64148380876524	3.08809804916382	10	35.5867565719522	33.1963086799364	38.1483996805427
2001	3.69843244552612	0.0353006944060326	3.62898545537255	3.6984339364236	3.76784384900458	3.08809804916382	10	40.3839506753104	37.6745746840508	43.2866316301216
2002	3.76197838783264	0.0352806150913239	3.69256899134679	3.76198045856645	3.8313494439658	3.08809804916382	10	43.0334787280712	40.1478540781533	46.1247390072739
2003	3.7053587436676	0.0352966897189617	3.63591758205884	3.70536098681531	3.77475986960354	3.08809804916382	10	40.6646328800242	37.9366469181007	43.5870404856395
2004	3.57080125808716	0.0353406183421612	3.50127605587873	3.57080302736043	3.64028822687352	3.08809804916382	10	35.5450625132495	33.1577360985661	38.1028173987918
2005	3.41394734382629	0.0353995002806187	3.34430826895508	3.41394881649262	3.4835477345838	3.08809804916382	10	30.3849476843363	28.3409645596008	32.575085072098
2006	3.24258899688721	0.0354755334556103	3.17280265704675	3.24259030078154	3.31233547819373	3.08809804916382	10	25.5999141224273	23.8743021601828	27.4491575789653
2007	3.13178563117981	0.0355303213000298	3.06189177278055	3.13178737372539	3.20163749168049	3.08809804916382	10	22.9148605218315	21.3679422417949	24.5727349196741
2008	2.92608714103699	0.0356544926762581	2.85595170717078	2.9260888589805	2.99618241759732	3.08809804916382	10	18.6544950973907	17.39098045505	20.0090049074672
2009	2.68567872047424	0.0358430370688438	2.61517852724126	2.68567974564807	2.75614363909145	3.08809804916382	10	14.6681535786534	13.669656566143	15.7390303845148
2010	2.53090262413025	0.035999059677124	2.46010154177011	2.5309027620558	2.60167409836538	3.08809804916382	10	12.5648423496264	11.706000127608	13.4862965341427
2011	2.39141464233398	0.0361694656312466	2.32028502356763	2.39141384662612	2.46252085282031	3.08809804916382	10	10.9289435588493	10.1785750264343	11.7343548687095
2012	2.32847332954407	0.036257691681385	2.25717227923941	2.32847256525205	2.39975171249887	3.08809804916382	10	10.26226247478	9.55602914370241	11.0204398034665
2013	2.40571236610413	0.0361915789544582	2.33453334756331	2.40571388334463	2.47685644469017	3.08809804916382	10	11.0863249920344	10.3246407862437	11.9037853323352
2014	2.38474440574646	0.0362174659967422	2.3135106803478	2.38474744704688	2.45593534396812	3.08809804916382	10	10.856287505577	10.1098548954002	11.6573320663862
2015	2.4597065448761	0.0361854508519173	2.38853577732844	2.45970932003527	2.53083560678539	3.08809804916382	10	11.7013772069961	10.8975258510587	12.5640003154694
2016	2.74727916717529	0.0359692871570587	2.67653184610227	2.74728075630147	2.81798909178701	3.08809804916382	10	15.6001287460802	14.5345975618203	16.7431478633199
2017	2.70354843139648	0.0359753333032131	2.63279165676534	2.70354918656421	2.77427208666902	3.08809804916382	10	14.9326252210678	13.9125548176352	16.0269565133201
2018	2.76490497589111	0.0358755886554718	2.69434005943113	2.76490649904079	2.83543221384696	3.08809804916382	10	15.877531170677	14.7957512141715	17.0377626661689
1985	3.08931231498718	0.0368296727538109	3.01682697848665	3.0893142680604	3.16181582576002	3.0893247127533	20	21.9619698640204	20.4263754196598	23.6134349066239
1986	3.29370713233948	0.0365466997027397	3.22176777467325	3.29370722338314	3.36566768333068	3.0893247127533	20	26.9425583804363	25.072403388147	28.952822163622
1987	3.56246900558472	0.0364214703440666	3.49076737088767	3.5624695374928	3.63418582972749	3.0893247127533	20	35.25012254072	32.8111163436311	37.8710068938935
1988	3.82187247276306	0.0363366529345512	3.7503288838445	3.82187420609838	3.89342161792932	3.0893247127533	20	45.6896809564282	42.5350687968731	49.0785275281795
1989	3.58301186561584	0.0364060886204243	3.51133530708732	3.58301370545362	3.65469528982926	3.0893247127533	20	35.9817500051798	33.4929613261363	38.6557405231246
1990	3.35036206245422	0.0364945270121098	3.27851795945969	3.35036345203188	3.4222179637831	3.0893247127533	20	28.5130552818885	26.5364154990302	30.6372921230885
1991	3.2205958366394	0.0365576669573784	3.14863350419857	3.22059649351989	3.29257595387161	3.0893247127533	20	25.0430372959977	23.3041977245924	26.9120987694032
1992	3.16035389900208	0.0365911722183228	3.08832911381257	3.16035425027112	3.23240016258283	3.0893247127533	20	23.5789390156637	21.9403874411237	25.340405131299
1993	3.17528986930847	0.0365859158337116	3.10327605140888	3.1752898526767	3.24732670964517	3.0893247127533	20	23.9337565244176	22.2707921610975	25.7214869232717
1994	3.39600491523743	0.0364810451865196	3.32418931907359	3.3960055091583	3.46783698689815	3.0893247127533	20	29.8446297337906	27.7764716570292	32.0673053735144
1995	3.51331210136414	0.0364356376230717	3.44158274216055	3.51331284605131	3.58505582818682	3.0893247127533	20	33.5592355040255	31.2363581652782	36.055370568636
1996	3.39047479629517	0.0364837050437927	3.31865430317678	3.39047529184442	3.46231217869968	3.0893247127533	20	29.6800408989491	27.623153146474	31.8906281651289
1997	3.27120137214661	0.0365357510745525	3.19928188043476	3.27120173836358	3.34313986534289	3.0893247127533	20	26.3429680486115	24.5149192313363	28.3078702117793
1998	3.37470269203186	0.0364932492375374	3.30286548105017	3.37470280254066	3.446559811171	3.0893247127533	20	29.2155964602725	27.1904410907912	31.3922111994328
1999	3.49173092842102	0.0364455357193947	3.41998367775125	3.49173135819348	3.56349466544942	3.0893247127533	20	32.8427469784826	30.5689160635262	35.2862957241558
2000	3.48399186134338	0.0364475250244141	3.41224040986727	3.48399240932033	3.55575912047741	3.0893247127533	20	32.5895557522445	30.333126825265	35.0143900219513
2001	3.57200646400452	0.036412674933672	3.50031942626853	3.57200762208941	3.64370441069157	3.0893247127533	20	35.5879274582775	33.1260315935587	38.2332062162892
2002	3.61635541915894	0.0363972224295139	3.54469728813553	3.61635676263145	3.68802290973693	3.0893247127533	20	37.2017357136219	34.6292010854608	39.9657528940964
2003	3.58850789070129	0.0364060178399086	3.51683285926299	3.58850928368244	3.66019233894963	3.0893247127533	20	36.1800510403974	33.6775976875366	38.8688181400712
2004	3.52222919464111	0.0364294946193695	3.45050991882955	3.52223040751511	3.59395963120194	3.0893247127533	20	33.8598245357718	31.5164590479427	36.3778339305997
2005	3.44868636131287	0.0364567935466766	3.3769152554271	3.44868749099991	3.52046994499264	3.0893247127533	20	31.4590393421264	29.2803093838936	33.8003090180365
2006	3.3633120059967	0.036490835249424	3.29147605868623	3.3633130576355	3.43516167057233	3.0893247127533	20	28.8846989263821	26.8825145542886	31.0364298373194
2007	3.31651592254639	0.0365103743970394	3.24464249310362	3.3165169802284	3.38840329124546	3.0893247127533	20	27.5641474416478	25.6525374616402	29.6186221809066
2008	3.24312710762024	0.0365434885025024	3.17119065833394	3.24312820590039	3.31507879331798	3.0893247127533	20	25.6136934180422	23.8358478183332	27.5245626507462
2009	3.16286563873291	0.0365831926465034	3.09085376746677	3.16286661298601	3.23489453694856	3.0893247127533	20	23.6382376137472	21.9958493019873	25.4036924866402
2010	3.0996196269989	0.0366171002388	3.0275433845158	3.09962046834695	3.17171445551559	3.0893247127533	20	22.1895093857309	20.646449849702	23.8483362386568
2011	3.03539419174194	0.0366536825895309	2.96324847957525	3.03539497024718	3.10756016094654	3.0893247127533	20	20.8091790895025	19.3607627550165	22.3664073409179
2012	2.97104215621948	0.0366928912699223	2.89882195450621	2.9710428453391	3.04328430061964	3.0893247127533	20	19.5122438099312	18.1527480053959	20.9740152105061
2013	2.92053079605103	0.036722868680954	2.8482525982582	2.92053169289238	2.99283031657805	3.0893247127533	20	18.551131714326	17.2575995184687	19.9420449926218
2014	2.83430600166321	0.0367793701589108	2.76191953198607	2.83430710056142	2.90671451332926	3.0893247127533	20	17.0185853311715	15.8302003788828	18.296586517115
2015	2.7836582660675	0.0368168503046036	2.71120060561141	2.7836592856042	2.85613956483517	3.0893247127533	20	16.1780966067583	15.0473305837336	17.3942477909072
2016	2.83090353012085	0.0367854312062263	2.75850637570423	2.83090429118034	2.90332447419183	3.0893247127533	20	16.9607784777461	15.776261534234	18.2346653895652
2017	2.76577877998352	0.0368358083069324	2.69328647653429	2.76577931845108	2.83829799413903	3.0893247127533	20	15.8914110856714	14.7801708727781	17.0866591805077
2018	2.74962687492371	0.0368479453027248	2.67711117194682	2.74962757851529	2.82216937727002	3.0893247127533	20	15.6367963147393	14.5430202693385	16.8132854968017
1985	3.09174251556396	0.0371613055467606	3.01867144352679	3.09174353826263	3.16477343392972	3.09173965454102	30	22.0154067607405	20.4640859221788	23.6833775751373
1986	3.29192805290222	0.0369142107665539	3.2193404287606	3.29192819768549	3.36448816370917	3.09173965454102	30	26.8946680418245	25.0116177959375	28.918691874412
1987	3.55916857719421	0.0367938578128815	3.48681486099848	3.55916896994776	3.63149716891746	3.09173965454102	30	35.1339738112324	32.68168603759	37.7693213620299
1988	3.82139587402344	0.0367099866271019	3.74920401905312	3.82139674873803	3.89356152252441	3.09173965454102	30	45.6679105003686	42.4872494957509	49.0853943200377
1989	3.58262324333191	0.0367783755064011	3.51029807659149	3.58262421628251	3.65491994407658	3.09173965454102	30	35.9677694120738	33.4582394156785	38.6644256749578
1990	3.34932398796082	0.036865659058094	3.27682925148246	3.3493247362775	3.42178869829994	3.09173965454102	30	28.4834719639717	26.4916410586075	30.624143413428
1991	3.21829319000244	0.0369280874729156	3.14567777483216	3.21829371307032	3.29087880990123	3.09173965454102	30	24.9854383708244	23.2354185194486	26.8664637987576
1992	3.15687727928162	0.0369612351059914	3.08419772868091	3.15687759226807	3.22952704040799	3.09173965454102	30	23.4971063442591	21.8499302361053	25.2677035416832
1993	3.17085838317871	0.0369563885033131	3.09818857343467	3.17085853683649	3.24349929118038	3.09173965454102	30	23.8279290739731	22.1577777195083	25.6232281878791
1994	3.39312791824341	0.0368527583777905	3.32065934453224	3.39312834243153	3.4655692948821	3.09173965454102	30	29.7588902190616	27.6785942732032	31.9946689907424
1995	3.51030254364014	0.0368079766631126	3.43792103604387	3.51030304062157	3.58265783279864	3.09173965454102	30	33.4583888755953	31.1221889561332	35.969013539554
1996	3.38710689544678	0.0368554443120956	3.31463314444507	3.38710729043644	3.45955349362903	3.09173965454102	30	29.5802496019479	27.5122990932469	31.8027732031195
1997	3.26753783226013	0.0369068197906017	3.19496408572188	3.26753817474446	3.34008304235222	3.09173965454102	30	26.2466361001485	24.4092970342704	28.2214701853706
1998	3.37028861045837	0.0368651151657104	3.29779651302444	3.37028878680626	3.44275446061053	3.09173965454102	30	29.086920635999	27.0529623463462	31.2729798334029
1999	3.48723721504211	0.0368179827928543	3.41483654681076	3.48723759345901	3.55961213882527	3.09173965454102	30	32.6954921951788	30.4119780864763	35.1495613507233
2000	3.4798538684845	0.0368199534714222	3.40744922200121	3.4798542992278	3.55223238789779	3.09173965454102	30	32.4549790340464	30.1881427164798	34.8911211278841
2001	3.57025837898254	0.0367851927876472	3.49792065212571	3.57025899763853	3.64256915844447	3.09173965454102	30	35.5257710784711	33.0466649548953	38.189826511131
2002	3.61506819725037	0.0367698706686497	3.54276014574856	3.61506893416332	3.68734934634888	3.09173965454102	30	37.153879631681	34.5621843236729	39.9388424901201
2003	3.58733820915222	0.0367785319685936	3.51501323170554	3.58733897796431	3.65963589121239	3.09173965454102	30	36.1377566425614	33.6163727229252	38.8471956906074
2004	3.52088022232056	0.0368017442524433	3.44851028681398	3.52088093033774	3.59322278038375	3.09173965454102	30	33.8141793636528	31.4535006951604	36.3510387671355
2005	3.44709753990173	0.0368288047611713	3.37467501350533	3.44709819343559	3.51949215122044	3.09173965454102	30	31.4090962326929	29.2147878268016	33.767275439026
2006	3.37075781822205	0.036858819425106	3.29827689978287	3.37075841148105	3.44321007429157	3.09173965454102	30	29.1005716473125	27.0659613532592	31.2872314772373
2007	3.33501172065735	0.0368734486401081	3.26250231577466	3.33501235844456	3.40749204116636	3.09173965454102	30	28.0787123228383	26.1148029339868	30.1894353752233
2008	3.27751016616821	0.0368983596563339	3.20495224126032	3.27751076802567	3.35003824606361	3.09173965454102	30	26.5096857488041	24.6543225289672	28.503823781978
2009	3.21599435806274	0.0369271636009216	3.14338048704594	3.21599495075987	3.28857785761909	3.09173965454102	30	24.9280670158873	23.1821013421748	26.8047164137027
2010	3.17362689971924	0.0369483791291714	3.10097181459947	3.17362743628937	3.2462512050022	3.09173965454102	30	23.8939884908414	22.2195340601064	25.6938382154836
2011	3.13622379302979	0.0369677282869816	3.06353109188016	3.13622428548208	3.20888529074928	3.09173965454102	30	23.0167863960551	21.4029998450793	24.7514801371877
2012	3.10322260856628	0.0369855351746082	3.03049534211611	3.10322307642019	3.17591837377921	3.09173965454102	30	22.2696019784612	20.7074873399731	23.9488037255159
2013	3.08420157432556	0.0369949117302895	3.01145584182215	3.08420204966026	3.1569150590847	3.09173965454102	30	21.8500142633342	20.3169566802744	23.4979940770789
2014	3.04790854454041	0.0370142497122288	2.97512508988051	3.04790907197381	3.12065897487564	3.09173965454102	30	21.0712287692097	19.592073866498	22.661307956536
2015	3.01297998428345	0.0370345935225487	2.94015697753105	3.01298050692329	3.08576947105351	3.09173965454102	30	20.347946226878	18.9188159081808	21.8842997001918
2016	3.02648758888245	0.0370279774069786	2.95367762395124	3.02648808168491	3.09926461796616	3.09173965454102	30	20.6246629214021	19.1763476030347	22.1816333075889
2017	2.98181676864624	0.0370553806424141	2.90895360783952	2.98181721160143	3.0546465249694	3.09173965454102	30	19.7236173637203	18.3376002031663	21.2136856932886
2018	2.96801710128784	0.0370636209845543	2.89513781001245	2.968017506124	3.0408625463484	3.09173965454102	30	19.4533073884666	18.0859937005417	20.9232827551503
