jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	tijdvenster	nat_ind_j	nat_ind_j_var	lcl	ucl
2003	3.57144216299057	0.00384019981476449	3.44998224528765	3.69290208069349	35.567850819895	31.4998330333086	40.1612291280589	4	44.5810344827586	15.1690173039614	36.9473396450736	52.2147293204436
2003	3.6550262093544	0.00310006991112042	3.5458967973219	3.76415562138691	38.6685345792072	34.6707640528764	43.1272747327669	6	46.7620689655172	13.3301931702026	39.6060037001182	53.9181342309163
2003	3.66453852653503	0.00271262251763176	3.56245615458114	3.76662089848893	39.03811695063	35.2496695441797	43.2337265783729	8	44.025	10.2827916979577	37.739908704969	50.310091295031
2003	3.65189925432205	0.00251273113518524	3.55365004094643	3.75014846769767	38.5478086610398	34.9406197097396	42.5273954758718	10	42.9758620689655	8.72798005715835	37.1854036943997	48.7663204435313
2003	3.56438518762589	0.00226647948128193	3.47107437595171	3.65769599930006	35.3177329487189	32.1712879421051	38.7719093771353	20	38.0948275862069	4.79820623943926	33.8014851715572	42.3881700008566
2003	3.56838945150375	0.00228150410253796	3.47476986936246	3.66200903364504	35.4594379938674	32.2903966719212	38.9394950955899	30	38.0948275862069	4.79820623943926	33.8014851715572	42.3881700008566
2004	3.21364313364029	0.00522181855308624	3.0720093165148	3.35527695076578	24.869524386315	21.5852306910791	28.6535387114085	0	11.2258620689655	3.26346960594113	7.68510722879606	14.766616909135
2004	3.13094526529312	0.00459488058528935	2.99808559023538	3.26380494035086	22.8956117438917	20.0471217580905	26.1488428839156	2	16.8155172413793	2.05239340175647	14.0075865990401	19.6234478837186
2004	3.282084441185	0.00352582021254095	3.16570235094557	3.39846653142442	26.63122610962	23.7053876887616	29.9181862542556	4	30.5844827586207	5.17301025304045	26.1266092534525	35.0423562637888
2004	3.45959017276764	0.00305102457059058	3.3513274553143	3.56785289022097	31.8039397228392	28.5405948730001	35.4404169357688	6	35.9301724137931	6.86423140006676	30.7950354782775	41.0653093493087
2004	3.53864567279816	0.00273011204402699	3.43623474355555	3.64105660204076	34.4202713000173	31.0697520670682	38.1321059083235	8	37.9370689655172	6.6675150849031	32.8760487175669	42.9980892134676
2004	3.56086224317551	0.00250001972668144	3.46286185653331	3.6588626298177	35.1935294469048	31.9081625552233	38.8171682649086	10	37.3051724137931	5.81552522060204	32.5785539938797	42.0317908337065
2004	3.5195618391037	0.00220237881082498	3.42758000155049	3.61154367665691	33.7696286909705	30.8020116620772	37.0231605142218	20	35.4818965517241	3.70598516021028	31.7087132018902	39.255079901558
2004	3.51968544721603	0.0022350570579494	3.42702372268094	3.61234717175113	33.7738031490203	30.7848819187488	37.0529203964261	30	35.4818965517241	3.70598516021028	31.7087132018902	39.255079901558
2005	3.06605904102325	0.00651306510402606	2.90788005726237	3.22423802478414	21.457173986084	18.3179244252458	25.1344150560279	0	7.0948275862069	2.74950794793166	3.84482608885735	10.3448290835564
2005	2.89320820569992	0.00604330599477409	2.74084034718139	3.04557606421846	18.0511285379029	15.5000050104717	21.0221378168429	2	8.17586206896552	1.76209232951582	5.57408308275858	10.7776410551725
2005	2.94753888845444	0.00385093293755989	2.82590935267908	3.0691684242298	19.0589896605321	16.8762845050432	21.5239963969392	4	17.1284482758621	1.42542578019067	14.7883808244452	19.4685157272789
2005	3.19855675697327	0.0030029410618225	3.09115052632021	3.30596298762632	24.4971493317093	22.0023777336437	27.2747942356447	6	25.6922413793103	3.09415473694641	22.244560298141	29.1399224604797
2005	3.35499222278595	0.00272633162745607	3.25265222288349	3.45733222268841	28.6453814085775	25.8588324354569	31.7322090272627	8	30.8241379310345	4.04925151761687	26.8800785209752	34.7681973410937
2005	3.42701240777969	0.00250415891365815	3.32893092694509	3.5250938886143	30.7845335928208	27.9084895348403	33.9569616386598	10	31.7672413793103	3.97122499322027	27.8613665817835	35.6731161768371
2005	3.45498626232147	0.00216944869134358	3.36369467403063	3.54627785061232	31.6578537738695	28.8957542924633	34.6839779790454	20	32.8758620689655	3.04496255502013	29.4556971385323	36.2960269993987
2005	3.45372349023819	0.0022143973073253	3.36149101929752	3.54595596117886	31.6179023499875	28.8321481354944	34.6728153696829	30	32.8637931034483	2.9861806642051	29.4768015711869	36.2507846357097
2006	2.93892607688904	0.00780208074742115	2.76580047681992	3.11205167695816	18.8955430517586	15.8917558827583	22.4670923625395	0	4.79913793103448	1.29845465141749	2.56572274596803	7.03255311610093
2006	2.70059875249863	0.00725741782233767	2.53362541239221	2.86757209260504	14.8886436691802	12.599100372396	17.5942490936489	2	5.30344827586207	1.02965725848509	3.31459651562544	7.2923000360987
2006	2.64971106052399	0.00477613883078768	2.51425621589909	2.78516590514888	14.1499495756414	12.3574141119677	16.2025057329177	4	8.75344827586207	0.767138796754073	7.03675366073379	10.4701428909904
2006	2.91734337806702	0.00312541561513185	2.80776876135726	3.02691799477678	18.492095639781	16.572898842294	20.6335418085176	6	17.3706896551724	1.22099343930576	15.2049176458333	19.5364616645116
2006	3.13470158576965	0.0027498125555876	3.03192182164487	3.23748134989443	22.9817767294426	20.7370472250288	25.4694921562641	8	23.1913793103448	2.18151933788097	20.2964657212366	26.0862928994531
2006	3.26491434574127	0.0025304556710761	3.16631922159202	3.36350946989052	26.1778686488571	23.7200153578154	28.8904031746768	10	26.6724137931034	2.62944072428396	23.494165928885	29.8506616573219
2006	3.38256611824036	0.00215994286575903	3.29147475469199	3.47365748178872	29.4462367702645	26.8824794996674	32.2544972066734	20	30.1198275862069	2.44951990372781	27.0522429236164	33.1874122487974
2006	3.38617943525314	0.00220270568842521	3.29419077196981	3.47816809853648	29.5528278161973	26.9555920209501	32.400313495434	30	30.3758620689655	2.38036109894236	27.351891963674	33.3998321742571
2007	2.83853526115417	0.00866755556470728	2.65605983415816	3.02101068815019	17.0907137621206	14.2400701773753	20.5120124592374	0	18.1827586206897	14.5182954711392	10.7145939276792	25.6509233137001
2007	2.56623879671097	0.00750728141114	2.39641544063462	2.73606215278732	13.0167735221375	10.9837338847274	15.426119633344	2	13.4189655172414	6.54866037716169	8.40325682305824	18.4346742114245
2007	2.44798111915588	0.00522539851882272	2.30629875980967	2.5896634785021	11.5649748284866	10.0372057102023	13.3252866031809	4	10.8431034482759	2.63025830777896	7.66436150921197	14.0218453873398
2007	2.66229541301727	0.00340704071874793	2.54789048469186	2.77670034134268	14.3291426786157	12.7801154773105	16.0659213344866	6	14.2301724137931	1.71077551004443	11.6665587144642	16.793786113122
2007	2.90451627969742	0.00282644110540802	2.80031428283298	3.00871827656185	18.256410519578	16.4498158535061	20.2614137463625	8	19.7284482758621	2.27408297609362	16.7727559439437	22.6841406077805
2007	3.08619899749756	0.00256341534627934	2.98696384044993	3.18543415454518	21.8937016046613	19.8253979498119	24.177783021929	10	24.0931034482759	2.54755575025554	20.9647348366539	27.2214720598979
2007	3.3103756070137	0.00216111929734898	3.21925943999217	3.40149177403524	27.3954134490988	25.0095922178415	30.008833071323	20	28.775	2.25495724857626	25.8317630462142	31.7182369537858
2007	3.32599799633026	0.00219737951843805	3.23412061522897	3.41787537743155	27.8267557897616	25.3840396231369	30.5045354986466	30	29.3120689655172	2.21155146337902	26.3972969158165	32.226841015218
2008	2.76548992395401	0.00905531651063273	2.57897744740821	2.95200240049981	15.8868214186702	13.1836502890328	19.1442498287958	0	9.07327586206897	3.20748723585122	5.56302188760415	12.5835298365338
2008	2.48267810344696	0.00728131808495299	2.31543004948173	2.64992615741219	11.9732872202968	10.1292780729959	14.1529935131223	2	11.7974137931034	4.82130954429772	7.49374759492147	16.1010799912854
2008	2.33193550109863	0.00527639192741987	2.18956349813325	2.47430750406402	10.2978537640286	8.93131372860091	11.8734819274936	4	10.326724137931	2.91036225931952	6.98300649802753	13.6704417778345
2008	2.46253596544266	0.00372378672868152	2.34293120342666	2.58214072745865	11.7345322069231	10.4117107200754	13.2254198966372	6	10.8163793103448	1.85806048824499	8.14468973787539	13.4880688828143
2008	2.68489750623703	0.00297272984359951	2.5780329238574	2.79176208861666	14.6566990830342	13.1712038997284	16.3097336922288	8	15.4681034482759	1.80372615359743	12.8357671491568	18.1004397473949
2008	2.8978110909462	0.00259527040816748	2.79796124968435	2.99766093220805	18.1344073254474	16.4111543951986	20.0386103942483	10	19.6301724137931	2.06570677399503	16.8131493143175	22.4471955132687
2008	3.23772134780884	0.00217336261701591	3.14634744655947	3.3290952490582	25.4756055148299	23.2509838335471	27.9130758936242	20	26.7060344827586	1.95844203068611	23.9631252780849	29.4489436874323
2008	3.26951522827148	0.00219647643946593	3.17765672899215	3.36137372755082	26.2985874409435	23.9904714594842	28.8287665607978	30	27.6405172413793	1.91223002325969	24.9301624938685	30.3508719888901
2009	2.72221711874008	0.00887611893433233	2.53755933120289	2.90687490627727	15.2140161597865	12.648761828371	18.2995213959258	0	5.73103448275862	1.72100214865344	3.15976984171775	8.3022991237995
2009	2.44716492891312	0.00684194578543658	2.2850414607497	2.60928839707653	11.5555394599255	9.82609361277983	13.5893771698068	2	6.57155172413793	1.21291425464672	4.41295694960269	8.73014649867317
2009	2.28581870794296	0.00522976931837942	2.14407710567501	2.42756031021091	9.83373388526661	8.53416147256673	11.3312037084244	4	8.70775862068965	1.67488965986607	6.17117506847981	11.2443421728995
2009	2.33886094093323	0.00391707685742099	2.21619129327959	2.46153058858687	10.369418453141	9.17232954014006	11.7227405083724	6	8.68879310344828	1.35123726192711	6.41043556666455	10.967150640232
2009	2.50121413469315	0.00317304750396571	2.39080770693083	2.61162056245546	12.1972941321529	10.9223124086278	13.6211068297892	8	11.1379310344828	1.07182343492501	9.10876447956226	13.1670975894033
2009	2.7158228635788	0.00264903756017633	2.61494401202321	2.81670171513438	15.1170442204979	13.6664511995211	16.7216069942501	10	15.2655172413793	1.3121446899055	13.0203591086989	17.5106753740597
2009	3.16555866003036	0.00218678033098771	3.07390313472216	3.25721418533857	23.701981684621	21.6261479266456	25.9770689483694	20	24.5663793103448	1.54994723543401	22.1262405233814	27.0065180973082
2009	3.21696599721909	0.0021953203297216	3.12513167586449	3.30880031857368	24.9522998727817	22.7628922197092	27.3522917444615	30	25.9189655172414	1.54261598556439	23.4846044983816	28.3533265361012
2010	2.70809333324432	0.00823240699053969	2.53025741253409	2.88592925395456	15.0006469960848	12.5567379824355	17.9202122888848	0	11.1129310344828	3.56053853234454	7.41453072815372	14.8113313408118
2010	2.45859739780426	0.00627988366235855	2.30327579249026	2.61391900311826	11.6884058536296	10.0069093808404	13.6524501421725	2	9.0448275862069	1.99264409537518	6.27807108141771	11.8115840909961
2010	2.30042691230774	0.00507366229765225	2.16081680850912	2.44003701610636	9.97844146511159	8.67822321086246	11.4734654379514	4	9.36379310344828	1.75880410747439	6.76444282707658	11.96314337982
2010	2.29277771711349	0.00394143212406075	2.16972729798462	2.41582813624237	9.90240559595214	8.75589596466303	11.1990408500152	6	9.19913793103448	1.50341824947327	6.79590437035493	11.602371491714
2010	2.37982048988342	0.00330313968946921	2.26717351286644	2.49246746690041	10.8029634486361	9.65208074031816	12.0910736671604	8	9.68965517241379	1.195595260446	7.54652690921316	11.8327834356144
2010	2.56156414747238	0.00273734282970952	2.45901768866169	2.66411060628307	12.9560666738633	11.6933194162382	14.3551764629373	10	12.9181034482759	1.09643575161149	10.8657712180094	14.9704356785424
2010	3.09601447582245	0.00219560127287764	3.00417427846918	3.18785467317571	22.1096568765354	20.1695547824806	24.2363766810925	20	22.9974137931034	1.34017451290235	20.728402023904	25.2664255623029
2010	3.17142674922943	0.00219466151758028	3.07960620857574	3.26324728988312	23.8414759093337	21.7498358107625	26.1342650345007	30	24.7801724137931	1.33221813265327	22.5179060328378	27.0424387947485
2011	2.72002620697022	0.00736818827423136	2.5517834297871	2.88826898415333	15.1807200804198	12.8299647324256	17.9621898396671	0	11.7706896551724	4.51495572313662	7.60599832135167	15.9353809889932
2011	2.50524538755417	0.00586184296650479	2.35518254758329	2.65530822752504	12.2465637514434	10.5400527472466	14.2293712673636	2	11.2422413793103	2.76840354267059	7.98109142116317	14.5033913374575
2011	2.35767427682877	0.00487449679895288	2.22083178743729	2.49451676622025	10.5663484522091	9.2149925940503	12.1158773025588	4	9.67586206896552	1.58588501574984	7.20759630602495	12.1441278319061
2011	2.30789034366608	0.00384778512745174	2.18631052895319	2.42947015837896	10.0531934843407	8.90230764383236	11.3528652656271	6	9.88793103448276	1.44652799507687	7.53060586686432	12.2452562021012
2011	2.32833226919174	0.0033089613930107	2.21558606709433	2.44107847128915	10.2608149785142	9.16677988569009	11.4854207623831	8	9.63362068965517	1.19970253927029	7.48681439311588	11.7804269861945
2011	2.45082035064697	0.00284516567257488	2.34627376558671	2.55536693570724	11.5978571273532	10.4465707387825	12.8760234635786	10	11.0775862068966	0.957076214615015	9.16011287303633	12.9950595407568
2011	3.02919713258743	0.00219182832202009	2.93743587888048	3.12095838629439	20.6806221247058	18.867405921287	22.6680940267647	20	21.5120689655172	1.14247517575151	19.4170910097461	23.6070469212884
2011	3.13296670913696	0.00219095297202229	3.04122378059574	3.22470963767819	22.9419407472658	20.930842326754	25.1462715658745	30	23.8258620689655	1.17414611886434	21.7020448145321	25.949679323399
2012	2.7539311170578	0.00650565536569882	2.59584213688249	2.91202009723311	15.7042459278791	13.4078738734514	18.3939185653916	0	12.7112068965517	4.2385045085216	8.67603169342404	16.7463820996794
2012	2.57515561580658	0.00558429260243939	2.42868849164033	2.72162273997283	13.1333607580052	11.343994575874	15.2049759585344	2	12.0637931034483	2.62996500615391	8.88522840100145	15.2423578058951
2012	2.44018379449844	0.0046627478678769	2.3063465343306	2.57402105466629	11.4751496183577	10.0376852443512	13.1184686068732	4	10.9965517241379	1.76573878215157	8.39208208417023	13.6010213641056
2012	2.36466226577759	0.00373538540816636	2.24487137887874	2.48445315267643	10.6404445683213	9.43920139771125	11.9945592684325	6	10.6362068965517	1.58290240315414	8.17026328974379	13.1021505033597
2012	2.33631464242935	0.00324795285023605	2.22461264750774	2.44801663735096	10.3430484057017	9.24989913839645	11.5653856028136	8	10.275	1.44149530894716	7.92177914788021	12.6282208521198
2012	2.39386296272278	0.00292082573007052	2.28793542086213	2.49979050458342	10.9557338964749	9.85457112226955	12.1799420513722	10	10.398275862069	1.18825108997226	8.26174002402706	12.5348117001109
2012	2.96556596755981	0.00218405326619861	2.87396761043793	3.0571643246817	19.405683121173	17.707134021494	21.267164801614	20	20.1284482758621	1.06921658896051	18.1017508519355	22.1551456997887
2012	3.10051846504211	0.00218438135910257	3.00891322813325	3.19212370195097	22.2094631271745	20.265364125865	24.3400636343746	30	23.0137931034483	1.07793082587563	20.9788535316959	25.0487326752007
2013	2.80426791906357	0.00585077631319066	2.65434679885446	2.95418903927267	16.5149811765575	14.2156973161804	19.1861571891805	0	17.8991379310345	21.3972296060454	8.83273857657275	26.9655372854962
2013	2.65950419902802	0.00541382917036348	2.51528989273052	2.80371850532551	14.2892027415032	12.3701942887799	16.5059101111275	2	15.8663793103448	12.6864147865949	8.88525253566275	22.8475060850269
2013	2.53403998613358	0.0045025296866047	2.4025222381143	2.66555773415285	12.6043247114373	11.0510145487357	14.3759652772807	4	14.025	6.0925482534368	9.18711478325469	18.8628852167453
2013	2.44681789875031	0.00370778270213377	2.32747043112523	2.56616536637538	11.5515300349212	10.2519756271642	13.0158177311818	6	12.4827586206897	3.82082837891399	8.65155850839638	16.3139587329829
2013	2.38802582025528	0.00321914594819469	2.27682028498574	2.49923135552482	10.8919699974148	9.74564272368971	12.1731335519008	8	12.0310344827586	3.21070091995744	8.51902243065679	15.5430465348605
2013	2.39091129302979	0.00295926304751301	2.28428903961463	2.49753354644494	10.9234438669624	9.81870303303322	12.1524834301683	10	11.4724137931034	2.57673884473371	8.32617795548272	14.6186496307242
2013	2.90669028759003	0.00218344983937761	2.81510458508711	2.99827599009294	18.2961432741502	16.6949217288729	20.050939090616	20	19.2413793103448	1.56702025575234	16.7878379892136	21.694920631476
2013	3.07243665456772	0.00217781276462709	2.98096925318017	3.16390405595527	21.594456852739	19.7069083745211	23.662796715882	30	22.6336206896552	1.32812526075891	20.3748320758775	24.8924093034328
2014	2.86554214954376	0.00556852482559054	2.71928195342059	3.01180234566693	17.5585699953037	15.169425978973	20.3239978036962	0	10.8172413793103	10.9845386653316	4.32122692914647	17.3132558294742
2014	2.74835411310196	0.00535463078212042	2.60493044137168	2.89177778483223	15.6169070572042	13.5302841220102	18.0253262853967	2	12.901724137931	12.4795905563552	5.97773720255239	19.8257110733097
2014	2.63080565929413	0.00446717269416142	2.49980531340951	2.76180600517875	13.8849519376467	12.1801224233513	15.8284033287831	4	12.9887931034483	8.38246960854872	7.31410410331789	18.6634821035787
2014	2.54116102457046	0.00379884068037091	2.42035694203302	2.66196510710791	12.6944009296438	11.2498741512581	14.3244104596957	6	12.3456896551724	5.54769094071385	7.72919644951876	16.9621828608261
2014	2.4668936252594	0.00328121082899902	2.35462119088354	2.57916605963526	11.7857788830858	10.5341376784082	13.1861371211906	8	11.8775862068966	4.3852492333688	7.77315281665746	15.9820195971356
2014	2.43141618967056	0.00300172270351588	2.3240317497464	2.53880062959473	11.3749798074995	10.2167828924576	12.6644724648639	10	11.451724137931	3.59235183678578	7.73683802713352	15.1666102487285
2014	2.85497078895569	0.00220452216106241	2.76294420402537	2.94699737388601	17.3739296896137	15.8464294559082	19.0486717338773	20	17.7077586206897	1.93206052996641	14.9833864486252	20.4321307927541
2014	3.04608474969864	0.0021780609136752	2.95461213737137	3.13755736202591	21.0328341934278	19.1942765333269	23.0475013444827	30	21.851724137931	1.46904019859399	19.4761263548628	24.2273219209993
2015	2.93439462184906	0.00579061984157174	2.7852462219804	3.08354302171772	18.8101124566006	16.2038071191018	21.835629616503	0	14.4370689655172	6.34536048615892	9.49982916542366	19.3743087656108
2015	2.84020373821259	0.00539594229591633	2.69622786549777	2.9841796109274	17.119253027879	14.8237091043083	19.7702762628664	2	12.9603448275862	5.63197493585331	8.30891548666593	17.6117741685065
2015	2.73916635513306	0.00441674257794209	2.60890754242765	2.86942516783846	15.4740798306616	13.5842025777825	17.6268827879019	4	13.4629310344828	6.70920104772931	8.38611443892242	18.5397476300431
2015	2.64766941070557	0.00386169142131065	2.52587009312083	2.7694687282903	14.1210898044577	12.5017682352116	15.9501578907797	6	13.0974137931034	5.33475855028475	8.57038292875385	17.624444657453
2015	2.56560589075089	0.00335005702664951	2.45216172354262	2.67905005795915	13.0085377351085	11.6134246171217	14.5712448812263	8	12.3965517241379	4.1403738239773	8.40836164815218	16.3847418001237
2015	2.50700378417969	0.003028649147684	2.3991387826002	2.61486878575918	12.2681170118548	11.0136871160879	13.6654231621229	10	12.076724137931	3.64292531082462	8.33578015625156	15.8176681196105
2015	2.81688404083252	0.00223599489197612	2.72420287782182	2.90956520384322	16.7246560508716	15.2442575466624	18.348818836454	20	16.7991379310345	1.97794231230573	14.04260692505	19.5556689370189
2015	3.02339735031128	0.00219192659795933	2.93163403945819	3.11516066116437	20.5610261695396	18.7582571996688	22.5370508914846	30	21.0715517241379	1.46127408108559	18.7022415903862	23.4408618578896
2016	3.00466480255127	0.00679862313260015	2.84305542588582	3.16627417921672	20.1794508617605	17.1681414648594	23.718946976043	0	30.2931034482759	15.3348791121681	22.617787715532	37.9684191810197
2016	2.92674300670624	0.00581487396851814	2.77728257770425	3.07620343570823	18.6667339533863	16.0752782217652	21.675951836076	2	24.6775862068966	8.43265708116903	18.9859348258808	30.3692375879123
2016	2.84867119789124	0.00450122406850149	2.71717251964101	2.98016987614146	17.2648250554922	15.1374608054575	19.6911614191784	4	19.9991379310345	5.93880219089638	15.2226850110794	24.7755908509896
2016	2.75763692855835	0.00394341781048472	2.6345555170424	2.8807183400743	15.7625508698831	13.9371162755524	17.8270744832258	6	18.0181034482759	5.17245521465674	13.5604691033991	22.4757377931527
2016	2.67183766365051	0.00340560753098822	2.55745680034268	2.78621852695834	14.4665293961887	12.9029607474947	16.2195698232614	8	16.5137931034483	4.18822663078624	12.5026222737742	20.5249639331224
2016	2.60184751749039	0.00311582339553079	2.49244117783737	2.7112538571434	13.4886355186937	12.0907558083408	15.0481318984751	10	15.4818965517241	3.59413836128669	11.7660868245289	19.1977062789194
2016	2.79161105155945	0.00228367533821959	2.69794693260611	2.88527517051278	16.3072705040692	14.8492139710609	17.9084948072766	20	17.5413793103448	2.04042973068819	14.7416445276535	20.3411140930362
2016	3.00519131422043	0.00221490274020843	2.91294831791835	3.0974343105225	20.1900783756259	18.4110001075807	22.1410712308928	30	21.3120689655172	1.50343977512151	18.9088182003854	23.7153197306491
2017	3.06881775856018	0.00891684216942634	2.88373685495836	3.25389866216201	21.5164499935395	17.8809670697601	25.8910839955311	0	10.3974137931034	4.5998880953126	6.19373325018004	14.6010943360269
2017	2.99153958559036	0.00728569153513646	2.8242413112377	3.15883785994303	19.9163217816359	16.8481576280321	23.5432195060723	2	16.7146551724138	3.41912897396583	13.0904413450594	20.3388689997682
2017	2.93074679374695	0.00523415087869339	2.78894582754577	3.07254775994813	18.7416213975314	16.2638658423909	21.5968562463727	4	16.7965517241379	2.93608110645222	13.4380923781659	20.15501107011
2017	2.84862350225449	0.00443655209825446	2.71807290462792	2.97917409988105	17.2640016183051	15.1510964856663	19.6715631874438	6	16.3465517241379	3.24166390262219	12.8176459378759	19.8754575103999
2017	2.76630924940109	0.00378940673203473	2.64565526106343	2.88696323773875	15.8998432295539	14.0926764404706	17.9387510805541	8	15.6637931034483	3.08351508229551	12.2220447773578	19.1055414295387
2017	2.69225324392319	0.00347726122130593	2.57667536235509	2.80783112549128	14.7649074049489	13.1533353119727	16.5739324290077	10	14.8008620689655	2.74331019097983	11.5545256061712	18.0471985317599
2017	2.7671013712883	0.00245171073039152	2.67005245608637	2.86415028649023	15.9124428329312	14.4407266769411	17.5341478705237	20	16.3370689655172	1.76099277437053	13.7361018680664	18.9380360629681
2017	2.98435581922531	0.00227800397244756	2.89080807707963	3.07790356137099	19.7737602565412	18.0078554589215	21.712835022199	30	20.3129310344828	1.31089545914429	18.0688419106179	22.5570201583477
2018	3.13184772729874	0.0127657689572983	2.91039575050386	3.35329970409361	22.9162834899156	18.3640647169966	28.5969395710161	0	21.1396551724138	16.7774629722344	13.1114360825947	29.1678742622329
2018	3.04760363101959	0.0112557077033694	2.83966150754947	3.25554575448972	21.0648048460781	17.1099729601536	25.9337641407572	2	17.2439655172414	8.60599527765609	11.4941140879744	22.9938169465084
2018	3.0012885928154	0.00829188932889817	2.822811361646	3.1797658239848	20.1114356846556	16.8240828288879	24.0411230384305	4	18.6534482758621	4.73909907795648	14.386631779002	22.9202647727222
2018	2.9305770277977	0.00662550035980335	2.77103856164542	3.09011549394997	18.7384399784403	15.9752166445437	21.9796163418879	6	17.7741379310345	4.5329097044037	13.6011742455422	21.9471016165268
2018	2.85578017234802	0.00554670173496051	2.70980685497452	3.00175348972152	17.3879975521432	15.0263729653887	20.1207876025535	8	17.0112068965517	4.34825803919728	12.9241213721982	21.0982924209053
2018	2.77968389987946	0.00492832023846163	2.64208798777421	2.9172798119847	16.1139265287785	14.042493573448	18.4909202070666	10	16.1887931034483	3.85679716346455	12.3396020217838	20.0379841851128
2018	2.74361163377762	0.0033014669064239	2.63099318383393	2.8562300837213	15.5430195418665	13.8875559510196	17.3958223701058	20	16.1137931034483	2.35891440849448	13.1034765766238	19.1241096302727
2018	2.96393080949783	0.00290081106413469	2.85836682044863	3.06949479854703	19.3739776907286	17.4330324025302	21.5310224230623	30	20.0491379310345	1.62215033533596	17.5528100823282	22.5454657797408
