jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
1998	30	32.3922413793103	3.55702569257567	29.775	1.9402087244717	2.61724137931034	-0.632233634944205	5.86671639356489
1999	0	18.2586206896552	7.93539124267268	61.8224137931035	40.4137739637441	-43.5637931034483	-53.2006534079502	-33.9269327989463
1999	2	16.0508620689655	4.78312546936604	56.973275862069	26.3355364462732	-40.9224137931034	-48.6536960805096	-33.1911315056973
1999	4	24.4896551724138	4.72170515468219	40.8206896551724	11.1220430982331	-16.3310344827586	-21.8476160007097	-10.8144529648075
1999	6	28.9163793103448	3.89432840238229	39.148275862069	7.95269061476521	-10.2318965517241	-15.0021957171997	-5.46159738624857
1999	8	28.9715517241379	3.39182511681999	37.8879310344828	6.09768993679204	-8.91637931034483	-13.1857423207924	-4.64701629989725
1999	10	29.6224137931034	3.21954111646536	35.6181034482759	4.61679799789307	-5.99568965517241	-9.87538554156089	-2.11599376878394
1999	20	30.5448275862069	2.66145002816196	33.726724137931	3.09162016031458	-3.18189655172414	-6.50612536725801	0.142332263809733
1999	30	30.5448275862069	2.66145002816196	33.726724137931	3.09162016031458	-3.18189655172414	-6.50612536725801	0.142332263809733
2000	0	3.13189655172414	0.850621036464526	33.0275862068966	17.7738517220519	-29.8956896551724	-35.8768172474044	-23.9145620629405
2000	2	7.87758620689655	1.31330584934393	42.2913793103448	16.8537026201056	-34.4137931034483	-40.3210081721688	-28.5065780347278
2000	4	12.498275862069	1.99998837015249	41.5758620689655	11.4585868953001	-29.0775862068966	-34.1619968285794	-23.9931755852137
2000	6	20.5620689655172	2.48153472265682	37.151724137931	7.50706802678516	-16.5896551724138	-20.969850163636	-12.2094601811916
2000	8	23.3939655172414	2.36393747262031	37.3241379310345	6.23302188288796	-13.9301724137931	-17.9937963543245	-9.86654847326166
2000	10	24.1034482758621	2.28438992844775	36.0560344827586	4.95365147224482	-11.9525862068966	-15.6812360862028	-8.22393632759033
2000	20	27.2905172413793	2.15803076172894	33.573275862069	3.16734340123495	-6.28275862068966	-9.48103607773135	-3.08448116364797
2000	30	27.2905172413793	2.15803076172894	33.573275862069	3.16734340123495	-6.28275862068966	-9.48103607773135	-3.08448116364797
2001	0	11.4491379310345	4.02334753165613	67.1801724137931	68.8405982982873	-55.7310344827586	-67.5613796658103	-43.9006892997069
2001	2	8.41379310344828	1.87499113419697	55.4543103448276	36.6790124668836	-47.0405172413793	-55.6460114234095	-38.4350230593491
2001	4	9.99913793103448	1.47841877099109	53.5181034482759	20.372538135991	-43.5189655172414	-49.997492975463	-37.0404380590198
2001	6	15.4189655172414	1.5249521768154	46.225	12.2943266292217	-30.8060344827586	-35.9581283028124	-25.6539406627049
2001	8	19.8025862068966	1.61432579479317	43.9741379310345	9.38571067234078	-24.1715517241379	-28.7681667880813	-19.5749366601946
2001	10	21.3862068965517	1.66783027723888	42.2258620689655	7.53493110749525	-20.8396551724138	-25.0440176767416	-16.635292668086
2001	20	25.4551724137931	1.68343617664852	37.2741379310345	4.32475003650625	-11.8189655172414	-15.2161002037423	-8.42183083074046
2001	30	25.4551724137931	1.68343617664852	37.2741379310345	4.32475003650625	-11.8189655172414	-15.2161002037423	-8.42183083074046
2002	0	1.775	0.572917279450112	55.6646551724138	33.1803416072136	-53.8896551724138	-61.9415654842282	-45.8377448605994
2002	2	4.74310344827586	0.77009496839602	59.1706896551724	34.5317321171538	-54.4275862068966	-62.6621323064654	-46.1930401073277
2002	4	6.18275862068965	0.749477021924609	54.7612068965517	23.057663091662	-48.5784482758621	-55.3407522271924	-41.8161443245318
2002	6	8.92672413793103	0.855376131693681	51.4301724137931	15.8442233686922	-42.5034482758621	-48.1670682066432	-36.8398283450809
2002	8	14.4094827586207	1.03939056730709	46.9051724137931	11.3702831320275	-32.4956896551724	-37.3779536015073	-27.6134257088375
2002	10	17.3439655172414	1.14222334783153	45.3775862068966	9.3811720070092	-28.0336206896552	-32.5295452661553	-23.537696113155
2002	20	22.8870689655172	1.34998405459249	39.1534482758621	5.02349943676075	-16.2663793103448	-19.7652630023516	-12.767495618338
2002	30	22.8870689655172	1.34998405459249	39.1534482758621	5.02349943676075	-16.2663793103448	-19.7652630023516	-12.767495618338
2003	0	68.9698275862069	19.0531628100423	28.9862068965517	9.20640882825375	39.9836206896552	32.6160576459589	47.3511837333514
2003	2	46.2491379310345	8.37420594999687	37.5344827586207	11.4697571813005	8.71465517241379	2.54081646520772	14.8884938796199
2003	4	30.2922413793103	3.07158219381689	44.5810344827586	15.1690173039614	-14.2887931034483	-20.2079605715415	-8.36962563535509
2003	6	24.6103448275862	1.86235121096439	46.7620689655172	13.3301931702026	-22.151724137931	-27.5537459119843	-16.7497023638778
2003	8	24.4413793103448	1.67689738615266	44.025	10.2827916979577	-19.5836206896552	-24.3765499393687	-14.7906914399417
2003	10	25.6103448275862	1.65935561257484	42.9758620689655	8.72798005715835	-17.3655172413793	-21.8322827774718	-12.8987517052868
2003	20	27.4612068965517	1.56513216565492	38.0948275862069	4.79820623943926	-10.6336206896552	-14.1297185727965	-7.1375228065139
2003	30	27.4612068965517	1.56513216565492	38.0948275862069	4.79820623943926	-10.6336206896552	-14.1297185727965	-7.1375228065139
2004	0	27.9094827586207	35.2210555651167	11.2258620689655	3.26346960594113	16.6836206896552	8.08588401372889	25.2813573655815
2004	2	41.2836206896552	21.7862425814089	16.8155172413793	2.05239340175647	24.4681034482759	17.7013278500708	31.234879046481
2004	4	32.9112068965517	9.32695455754428	30.5844827586207	5.17301025304045	2.32672413793103	-2.95073096923673	7.6041792450988
2004	6	27.0603448275862	5.07043645826814	35.9301724137931	6.86423140006676	-8.8698275862069	-13.6577404950107	-4.08191467740314
2004	8	24.5991379310345	3.85250204695746	37.9370689655172	6.6675150849031	-13.3379310344828	-17.8331339116483	-8.84272815731717
2004	10	25.6336206896552	3.54802533794355	37.3051724137931	5.81552522060204	-11.6715517241379	-15.9124841585036	-7.4306192897723
